"ntaxa"	"mpd.obs"	"mpd.rand.mean"	"mpd.rand.sd"	"mpd.obs.rank"	"mpd.obs.z"	"mpd.obs.p"	"runs"
"Napaea eucharila"	2	63.5784	295.412029141414	128.572501265509	1	-1.80313540500131	0.01	99
"Napeocles jucunda"	2	69.4758	267.843463151515	106.275976327714	3	-1.86653343498653	0.03	99
"Narcosius colossus"	2	271.824592	306.875412535354	140.997233658332	79	-0.248592256925335	0.79	99
"Nascus phocus"	2	158.29681	253.68739159596	47.7841833589561	3	-1.99627941487213	0.03	99
"Nastra julia"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Nathalis iole"	5	233.805616	262.933245915152	42.3068233447412	5	-0.688485393427018	0.05	99
"Neita neita"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Nelia nemyroides"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Neocoenyra duplex"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Neohesperilla croceus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Neohesperilla xanthomera"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Neolucia agricola"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Neolysandra diana"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Neominois ridingsii"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Neomyrina nivea"	3	260.269378666667	265.089346976431	71.3008534138582	59	-0.0676004294336747	0.59	99
"Neonympha areolatus"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Neophasia menapia"	2	83.3911	267.728982131313	80.428454409387	1	-2.29194858318449	0.01	99
"Neopithecops zalmora"	2	247.040845	276.563085050505	98.2638568530228	30	-0.300438441925424	0.3	99
"Neorina crishna"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Neoxeniades braesia"	2	54.2995	261.773657535354	72.5829544601288	1	-2.85844189009036	0.01	99
"Neozephyrus japonica"	2	136.5508	282.289906969697	112.564234779762	2	-1.29471947510542	0.02	99
"Neozephyrus orientalis"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Neptidopsis ophione"	2	123.7924	272.66423120202	91.8816059900887	2	-1.62025717332454	0.02	99
"Neptis sappho"	5	212.5155852	276.258665967677	72.078521757046	2	-0.884356105172836	0.02	99
"Neruda aoede"	2	116.5963	291.628353090909	115.130385126593	1	-1.52029416820287	0.01	99
"Nesolycaena albosericea"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Nesoxenica leprea"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Nessaea aglaura"	2	123.7924	272.66423120202	91.8816059900887	2	-1.62025717332454	0.02	99
"Netrobalane canopus"	2	76.7222	256.331343525253	75.0202965391459	1	-2.39414067673715	0.01	99
"Netrocoryne repanda"	8	345.894092535714	269.241940887085	47.3543631512067	85	1.61869248254637	0.85	99
"Neurellipes lusones"	2	123.7924	272.66423120202	91.8816059900887	2	-1.62025717332454	0.02	99
"Nica flavilla"	2	121.5324	257.077697151515	63.1440943924201	2	-2.14660291600898	0.02	99
"Ninguta schrenkii"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Niphanda fusca"	0	NA	NA	NA	NA	NA	NA	99
"Noctuana haematospila"	2	189.1223	272.428220464646	110.731486841128	10	-0.752323687156566	0.1	99
"Nosea hainanensis"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Notheme erota"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Nothodanis schaeffera"	2	55.3776	264.270087555556	83.8135459595321	1	-2.49234756940621	0.01	99
"Notocrypta curvifascia"	3	108.43506	265.428350430976	59.1284158447591	1	-2.65512424420706	0.01	99
"Notocrypta feisthamelii"	4	105.430188333333	260.86078279798	44.8556993225304	1	-3.46512476256447	0.01	99
"Nyctelius nyctelius"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Nymphalis antiopa"	8	204.905535142857	273.440583329365	51.3953629010161	1	-1.33348699800995	0.01	99
"Nymphalis xanthomelas"	5	219.7533736	271.616088242424	59.1311270028385	1	-0.877079759361506	0.01	99
"Nymphidium caricae"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Nymphidium onaeum"	2	231.571925	292.112466848485	129.506420077898	14	-0.467471356339474	0.14	99
"Oarisma garita"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Oboronia punctatus"	2	92.2632	272.073718535354	89.8388027980291	1	-2.00147946026835	0.01	99
"Ocaria ocrisia"	5	224.7046034	262.229424981818	43.940461416852	2	-0.853992433666768	0.02	99
"Ochlodes sylvanoides"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Ocybadistes flavovittata"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Ocybadistes walkeri"	3	215.34888	259.12846823569	55.0347207120335	2	-0.79549033172649	0.02	99
"Odina hieroglyphica"	2	103.1855	275.800099040404	97.3751276918782	1	-1.77267648455984	0.01	99
"Odontoptilum angulata"	2	208.517279	255.975296313131	62.7581278469319	5	-0.756205115437513	0.05	99
"Oeneis norna"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Oenomaus ortygnus"	2	142.4068	273.901227656566	107.570417405436	1	-1.22240324829232	0.01	99
"Oerane microthyrus"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Ogyris amaryllis"	2	94.848	277.607756040404	105.529433107443	1	-1.73183680285983	0.01	99
"Oileides azines"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Oleria aquata"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Oligoria maculata"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Olyras crathis"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Onophas columbaria"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Opoptera aorsa"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Opsiphanes tamarindi"	4	107.454366666667	264.792247526936	58.4686891743126	1	-2.69097671047829	0.01	99
"Orachrysops niobe"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Oraidium barberae"	2	247.46891	274.151527171717	101.012735330169	38	-0.264151021002478	0.38	99
"Oreisplanus munionga"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Oreixenica lathoniella"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Oressinoma typhla"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Oriens gola"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Orinoma damaris"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Orphe gerasa"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Orses cynisca"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Orsotriaena medus"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Ortilia liriope"	4	152.462159	265.097245341751	55.3928010693039	1	-2.03338853005157	0.01	99
"Osmodes laronia"	2	54.2995	261.773657535354	72.5829544601288	1	-2.85844189009036	0.01	99
"Oxynetra stangelandi"	2	189.1223	272.428220464646	110.731486841128	10	-0.752323687156566	0.1	99
"Oxynthes corusca"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pachliopta aristolochiae"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Pachliopta kotzebuea"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Pachythone gigas"	2	237.158138	265.566587535354	82.355504784425	16	-0.344949006259095	0.16	99
"Pachythone xanthe"	0	NA	NA	NA	NA	NA	NA	99
"Pagyris cymothoe"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Palaeonympha opalina"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Palla ussheri"	3	243.746878666667	271.374919212121	74.349587195548	25	-0.37159642154824	0.25	99
"Panacea procilla"	2	123.7924	272.66423120202	91.8816059900887	2	-1.62025717332454	0.02	99
"Pandita sinope"	2	171.8274	254.963519242424	46.7832446601725	2	-1.77704902356205	0.02	99
"Panoquina lucas"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Panoquina ocola"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Panoquina panoquin"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Panthiades hebraeus"	2	225.40331	295.454883979798	127.885181951686	14	-0.547769279526559	0.14	99
"Pantoporia hordonia"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Panyapedaliodes drymaea"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Papias subcostulata"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Papilio alexanor"	2	120	290.447254010101	115.666558639254	1	-1.47360875965628	0.01	99
"Papilio ambrax"	2	247.040953	263.414386222222	72.485471777518	32	-0.225885723314014	0.32	99
"Papilio clytia"	2	169.1905	277.279970141414	106.155273358808	3	-1.01822044936071	0.03	99
"Papilio deiphobus"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Papilio elwesi"	3	266.065632	274.34218403367	74.5085437829716	78	-0.111081919112229	0.78	99
"Papilio gigon"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Papilio joanae"	2	120	290.447254010101	115.666558639254	1	-1.47360875965628	0.01	99
"Papilio machaon"	4	206.069898166667	271.58523406229	62.9260710548879	1	-1.0411477277594	0.01	99
"Papilio memnon"	2	271.396785	277.608209313131	96.7169055831709	59	-0.0642227361977566	0.59	99
"Papilio phestus"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Papilio polytes"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Papilio polyxenes"	2	247.040603	278.658349636364	106.096860059775	31	-0.298008316349325	0.31	99
"Papilio protenor"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Papilio slateri"	2	169.1905	277.279970141414	106.155273358808	3	-1.01822044936071	0.03	99
"Papilio xuthus"	2	271.397015	257.922180494949	76.5770035984786	67	0.175964504640375	0.67	99
"Papilio zelicaon"	2	247.040603	278.658349636364	106.096860059775	31	-0.298008316349325	0.31	99
"Paracarystus hypargyra"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Parachoranthus magdalia"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Paralethe dendrophilus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Paralucia pyrodiscus"	2	38.2414	286.985595	117.193137570315	1	-2.12251502227044	0.01	99
"Paramacera xicaque"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Paramimus scurra"	2	271.825175	269.704376717172	91.0910078499541	90	0.0232821914356428	0.9	99
"Parantica aglea"	2	61.789	285.974808171717	110.93747598021	1	-2.02083025768235	0.01	99
"Parantica sita"	2	61.789	285.974808171717	110.93747598021	1	-2.02083025768235	0.01	99
"Pararge aegeria"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Parasarpa daraxa"	2	125.2141	267.234412565657	93.1945808904796	2	-1.52391170397081	0.02	99
"Paratisiphone lyrnessa"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Paratrytone snowi"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pardaleodes edipus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pardaleodes incerta"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pardopsis punctatissima"	2	188.72416	290.798519555556	132.675076080217	7	-0.769355952687301	0.07	99
"Parelbella ahira"	2	271.824775	272.22737320202	108.644416868554	89	-0.00370565017167249	0.89	99
"Parelbella macleannani"	2	115.2222	270.207934252525	91.8300293332869	2	-1.68774566857669	0.02	99
"Pareronia valeria"	2	138.5406	273.338670888889	90.0531032335038	2	-1.49687313428126	0.02	99
"Pareuptychia hesionides"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pareuptychia ocirrhoe"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Parides agavus"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Parides eurimedes"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Parides photinus"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Parnara apostata"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Parnara guttatus"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Parnassius apollo"	2	119.0588	257.792046555556	76.4627216305716	3	-1.81439064157097	0.03	99
"Parnassius imperator"	2	174.3955	270.621152161616	90.5740983352895	2	-1.06239702001124	0.02	99
"Parnassius smintheus"	2	119.0588	257.792046555556	76.4627216305716	3	-1.81439064157097	0.03	99
"Parosmodes morantii"	3	222.531712	268.445037744108	70.5360995994909	8	-0.650919543394191	0.08	99
"Parrhasius polibetes"	3	222.786363333333	288.094710107744	95.1840265110742	6	-0.686127170369415	0.06	99
"Parthenos sylvina"	3	252.765590666667	275.894443340067	83.6070431523893	40	-0.276637610915675	0.4	99
"Paryphthimoides eous"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Paryphthimoides poltys"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pasma tasmanicus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Passova gellias"	2	101.2678	268.293022555556	81.8859733857528	1	-2.03972934129664	0.01	99
"Passova passova"	2	101.2678	268.293022555556	81.8859733857528	1	-2.03972934129664	0.01	99
"Patricia dercyllidas"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Patsuia sinensium"	2	125.2141	267.234412565657	93.1945808904796	2	-1.52391170397081	0.02	99
"Pellicia arina"	2	143.8503	286.81176110101	110.094124590444	1	-1.29853851540974	0.01	99
"Pellicia dimidiata"	2	103.1855	275.800099040404	97.3751276918782	1	-1.77267648455984	0.01	99
"Pelopidas mathias"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Penthema adelma"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pentila pauli"	0	NA	NA	NA	NA	NA	NA	99
"Pentila tropicalis"	0	NA	NA	NA	NA	NA	NA	99
"Perichares lotus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Periplacis pretus"	2	20.7762	263.049777505051	83.9265204311662	1	-2.88673444651807	0.01	99
"Perisama bomplandii"	2	121.5324	257.077697151515	63.1440943924201	2	-2.14660291600898	0.02	99
"Perophthalma lasus"	2	99.499	256.569990232323	46.1824661644012	1	-3.4010957681034	0.01	99
"Perrhybris pamela"	2	208.517148	268.773218353535	101.493496242742	10	-0.593693907335906	0.1	99
"Petrelaea dana"	2	141.4902	257.148013353535	60.7445906997486	1	-1.90400185467072	0.01	99
"Phaedyma columella"	4	233.336720666667	283.983248907407	79.0721107654513	9	-0.64051063959797	0.09	99
"Phaeostrymon alcestis"	2	121.5324	257.077697151515	63.1440943924201	2	-2.14660291600898	0.02	99
"Phalanta eurytis"	2	224.041946	274.787483929293	106.971589590464	12	-0.474383321062815	0.12	99
"Phalanta phalantha"	6	221.168708933333	271.949614780471	55.1977396396841	1	-0.919981618425357	0.01	99
"Phanus vitreus"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Phareas coeleste"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pharmacophagus antenor"	2	271.825465	251.377162323232	50.3793295938404	99	0.405886756366598	0.99	99
"Pharneuptychia phares"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Phasis pringlei"	2	233.986043	270.75243330303	90.788201589057	13	-0.404968813783199	0.13	99
"Phengaris atroguttata"	2	247.468013	274.06059940404	98.6881468563003	34	-0.269460793936701	0.34	99
"Phengaris nausithous"	2	247.46938	284.601160232323	110.788454120906	45	-0.335159295496626	0.45	99
"Philaethria dido"	2	116.5963	291.628353090909	115.130385126593	1	-1.52029416820287	0.01	99
"Philotes sonorensis"	2	119.0588	257.792046555556	76.4627216305716	3	-1.81439064157097	0.03	99
"Philotiella leona"	2	88.9723	284.296587767677	127.621181129575	2	-1.53050054888117	0.02	99
"Phlyaria cyara"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Phocides pigmalion"	2	118.5317	274.975836080808	99.8071483767791	2	-1.56746424104033	0.02	99
"Phocides polybius"	2	115.2222	270.207934252525	91.8300293332869	2	-1.68774566857669	0.02	99
"Phoebis agarithe"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Phoebis argante"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Phoebis sennae"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pholisora catullus"	2	87.3223	272.545538767677	90.214551273861	1	-2.05314149604759	0.01	99
"Pholisora mejicanus"	2	87.3223	272.545538767677	90.214551273861	1	-2.05314149604759	0.01	99
"Phyciodes cocyta"	2	90.5191	271.956692727273	89.5290672591455	1	-2.02657749356524	0.01	99
"Phyciodes tharos"	2	90.5191	271.956692727273	89.5290672591455	1	-2.02657749356524	0.01	99
"Physcaeneura panda"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Phystis simois"	2	69.4758	267.843463151515	106.275976327714	3	-1.86653343498653	0.03	99
"Pieriballia viardi"	2	208.517148	268.773218353535	101.493496242742	10	-0.593693907335906	0.1	99
"Pieris brassicae"	5	165.0023232	268.058445733333	52.9886610555356	1	-1.94487123245714	0.01	99
"Pieris napi"	3	148.451786666667	261.63857847138	60.4751489290964	1	-1.87162485432518	0.01	99
"Pieris rapae"	5	165.0023232	268.058445733333	52.9886610555356	1	-1.94487123245714	0.01	99
"Pierphulia rosea"	2	67.0275	273.61172269697	99.5854067974625	1	-2.07444272550015	0.01	99
"Pinacopteryx eriphia"	2	138.5406	273.338670888889	90.0531032335038	2	-1.49687313428126	0.02	99
"Pirdana hyela"	2	135.10077	265.735167989899	82.5517002776806	2	-1.58245557087839	0.02	99
"Piruna aea"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Piruna pirus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pithecops corvus"	3	243.746575333333	281.059016592593	86.0037041248885	27	-0.433846909722363	0.27	99
"Placidina euryanassa"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Plastingia naga"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Platylesches picanini"	2	67.3231	277.882838474747	106.731728176834	1	-1.97279423908409	0.01	99
"Plautella cossaea"	2	231.571789	301.886499989899	131.170486561767	7	-0.536055882942755	0.07	99
"Plebejidea loewii"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Plebejus anna"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Plebejus argus"	12	234.898923469697	277.53704294322	43.4667990211267	2	-0.980935344532713	0.02	99
"Plebejus idas"	2	247.46904	300.419436616162	128.883563055619	36	-0.410839019040087	0.36	99
"Plebejus melissa"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Plebulina emigdionis"	2	247.46855	291.607058717172	130.251568525259	33	-0.338871226019917	0.33	99
"Ploetzia amygdalis"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Poanes zabulon"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Poladryas arachne"	2	90.3182	271.159296757576	110.840537507203	2	-1.63154294290412	0.02	99
"Polites vibex"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Polycaena tamerlana"	2	188	270.240789484849	79.904165667957	1	-1.0292428285479	0.01	99
"Polyctor polyctor"	2	103.1855	275.800099040404	97.3751276918782	1	-1.77267648455984	0.01	99
"Polygonia c-album"	8	219.0943105	270.212293481962	47.088577629018	1	-1.08557075953089	0.01	99
"Polygonia c-aureum"	5	218.4421568	269.053938163636	58.9072570824334	1	-0.859177355564381	0.01	99
"Polygonus leo"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Polygonus savigny"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Polyommatus icarus"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Polythrix asine"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Polythrix octomaculata"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Polytremis lubricans"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Polyura eudamippus"	3	207.26412	282.507305447811	96.067311275201	3	-0.783234010081376	0.03	99
"Pompeius verna"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pontia beckerii"	3	168.493545333333	271.308777723906	75.0677411985028	1	-1.36963269107427	0.01	99
"Pontia daplidice"	2	118.9514	267.000448838384	80.7372771993449	1	-1.83371366949671	0.01	99
"Poritia hewitsoni"	2	232.75688	265.886747939394	86.7673107276326	9	-0.3818243029727	0.09	99
"Posttaygetis penelea"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Potanthus omaha"	2	271.088743	266.933615555556	93.5440255523751	63	0.0444189505412938	0.63	99
"Praepedaliodes phanias"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Praephilotes anthracias"	2	247.46895	307.484191787879	140.860143494838	37.5	-0.426062619977937	0.375	99
"Praetaxila segecia"	2	188	270.240789484849	79.904165667957	1	-1.0292428285479	0.01	99
"Pratapa deva"	2	242.77025	271.77854759596	101.155603889483	25	-0.286769061530713	0.25	99
"Prepona claudina"	2	205.215547	276.337839191919	98.0294376503283	6.5	-0.725519740770246	0.065	99
"Prepona dexamenus"	2	67.3231	277.882838474747	106.731728176834	1	-1.97279423908409	0.01	99
"Prepona laertes"	3	235.296191333333	279.34056826936	84.6780882872554	16	-0.520139009121394	0.16	99
"Prioneris thestylis"	2	138.5406	273.338670888889	90.0531032335038	2	-1.49687313428126	0.02	99
"Problema byssus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Proeidosa polysema"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Prolibythea carinenta"	2	247.46944	266.382928070707	92.5049923782693	59	-0.204459106308192	0.59	99
"Prosotas nora"	7	243.429717619048	274.040523354497	47.269143004265	11	-0.647585375784955	0.11	99
"Protantigius superans"	3	242.170001333333	268.622139609428	70.8797652551252	30	-0.373197317751861	0.3	99
"Proteides mercurius"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Proterebia phegea"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Protesilaus protesilaus"	3	253.470001333333	276.624984074074	80.6026157551551	47	-0.287273341240911	0.47	99
"Prothoe franckii"	2	142.4068	273.901227656566	107.570417405436	1	-1.22240324829232	0.01	99
"Protogoniomorpha anacardii"	2	69.4758	267.843463151515	106.275976327714	3	-1.86653343498653	0.03	99
"Protogoniomorpha parhassus"	2	69.4758	267.843463151515	106.275976327714	3	-1.86653343498653	0.03	99
"Protonymphidia senta"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pseudacraea rubrobasalis"	2	77.9803	274.763266010101	98.3225379837044	1	-2.00140242558339	0.01	99
"Pseudaletis agrippina"	0	NA	NA	NA	NA	NA	NA	99
"Pseudalmenus chlorinda"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pseudargynnis hegemone"	2	88.4818	269.984763121212	90.8349297389811	1	-1.99816264120829	0.01	99
"Pseudergolis avesta"	2	93.3981	268.114352575758	92.1242573409618	1	-1.89652820677961	0.01	99
"Pseudochrysops bornoi"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pseudocoladenia dan"	2	247.46855	291.607058717172	130.251568525259	33	-0.338871226019917	0.33	99
"Pseudocopaeodes eunus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pseudodipsas eone"	4	239.338764666667	262.202737072391	50.5920132206314	16	-0.45192849523529	0.16	99
"Pseudolucia chilensis"	2	103.1855	275.800099040404	97.3751276918782	1	-1.77267648455984	0.01	99
"Pseudolucia parana"	2	103.1855	275.800099040404	97.3751276918782	1	-1.77267648455984	0.01	99
"Pseudolycaena marsyas"	13	237.521204769231	273.66003421497	35.2565842604739	6	-1.02502355811747	0.06	99
"Pseudonacaduba aethiops"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pseudonascus paulliniae"	2	101.2678	268.293022555556	81.8859733857528	1	-2.03972934129664	0.01	99
"Pseudoneptis bugandensis"	2	84.9278	296.244680232323	127.539101484657	1	-1.65687916703525	0.01	99
"Pseudonympha trimenii"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pseudopieris nehemia"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pseudopontia paradoxa"	2	237.604248	267.429590292929	93.0695984555371	29	-0.320462780412425	0.29	99
"Pseudopontia zambezi"	2	57.4918	275.716502888889	97.4207964024324	1	-2.24002175046313	0.01	99
"Pseudoscada timna"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Pseudozizeeria maha"	4	237.621277333333	282.496141530303	79.0804031888738	14	-0.567458717803848	0.14	99
"Psolos fuligo"	2	196.41887	254.246464969697	50.7276309864144	5	-1.13996245922038	0.05	99
"Psychonotis caelius"	2	102.7964	263.568442727273	85.3430794006555	2	-1.88383221998008	0.02	99
"Ptelina carnuta"	0	NA	NA	NA	NA	NA	NA	99
"Pteronymia aletta"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Pteroteinon laufella"	2	271.516683	263.281099010101	72.6150984391996	65	0.113414209536528	0.65	99
"Pterourus glaucus"	11	244.454836909091	271.288862493664	36.7139013998598	9	-0.730895507189968	0.09	99
"Pterourus troilus"	4	263.096264333333	276.977495602694	67.0576942456501	72	-0.207004303167801	0.72	99
"Ptychandra lorquinii"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Pycina zamba"	2	93.3981	268.114352575758	92.1242573409618	1	-1.89652820677961	0.01	99
"Pyrgus albescens"	2	76.7222	256.331343525253	75.0202965391459	1	-2.39414067673715	0.01	99
