"ntaxa"	"mntd.obs"	"mntd.rand.mean"	"mntd.rand.sd"	"mntd.obs.rank"	"mntd.obs.z"	"mntd.obs.p"	"runs"
"Neocoenyra duplex"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Neohesperilla croceus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Neohesperilla xanthomera"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Neolucia agricola"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Neolysandra diana"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Neominois ridingsii"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Neomyrina nivea"	3	248.713602333333	251.239383478114	44.2955413613329	56	-0.0570211147026638	0.56	99
"Neonympha areolatus"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Neophasia menapia"	2	83.3911	275.573746555556	88.7844309571022	1	-2.16459850543404	0.01	99
"Neopithecops zalmora"	2	247.040845	264.949963131313	83.860334753904	34	-0.213558867656194	0.34	99
"Neorina crishna"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Neoxeniades braesia"	2	54.2995	254.047525010101	47.1765119585393	1	-4.23405666755627	0.01	99
"Neozephyrus japonica"	2	136.5508	268.701681555556	94.3575813976603	2	-1.40053273513465	0.02	99
"Neozephyrus orientalis"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Neptidopsis ophione"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Neptis sappho"	5	190.0458706	236.192394076768	34.5763383934825	9	-1.33462725149249	0.09	99
"Neruda aoede"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Nesolycaena albosericea"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Nesoxenica leprea"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Nessaea aglaura"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Netrobalane canopus"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Netrocoryne repanda"	8	269.662316	226.471026608586	29.08317114742	87	1.48509559609168	0.87	99
"Neurellipes lusones"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Nica flavilla"	2	121.5324	275.348022080808	97.6630343911144	1	-1.57496255404903	0.01	99
"Ninguta schrenkii"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Niphanda fusca"	0	NA	NA	NA	NA	NA	NA	99
"Noctuana haematospila"	2	189.1223	271.22908710101	107.958688439456	6	-0.760538945849236	0.06	99
"Nosea hainanensis"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Notheme erota"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Nothodanis schaeffera"	2	55.3776	301.402050060606	131.967915541196	1	-1.86427472959369	0.01	99
"Notocrypta curvifascia"	3	100.34913	255.349953286195	52.2719347623461	1	-2.96527809791057	0.01	99
"Notocrypta feisthamelii"	4	99.1062075	241.291388371212	42.2679620912894	1	-3.36389960235423	0.01	99
"Nyctelius nyctelius"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Nymphalis antiopa"	8	175.04286425	229.05401832197	26.5027661928873	3	-2.03794402738477	0.03	99
"Nymphalis xanthomelas"	5	196.667075	240.877423577778	37.231976440584	9	-1.18742953784175	0.09	99
"Nymphidium caricae"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Nymphidium onaeum"	2	231.571925	284.380559686869	118.139408756552	14	-0.447002699968566	0.14	99
"Oarisma garita"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Oboronia punctatus"	2	92.2632	266.452904565657	76.377346690348	1	-2.28064618782665	0.01	99
"Ocaria ocrisia"	5	196.2606836	235.384253020202	33.985246874146	6	-1.15119273857519	0.06	99
"Ochlodes sylvanoides"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Ocybadistes flavovittata"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Ocybadistes walkeri"	3	201.495926666667	256.190227289562	47.4531152191195	5	-1.15259662870055	0.05	99
"Odina hieroglyphica"	2	103.1855	271.803668525253	90.5530568662791	1	-1.86209250532815	0.01	99
"Odontoptilum angulata"	2	208.517279	266.52360369697	92.0070167827583	6	-0.630455444870372	0.06	99
"Oeneis norna"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Oenomaus ortygnus"	2	142.4068	259.800435919192	73.6254897589177	2	-1.59447001715833	0.02	99
"Oerane microthyrus"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Ogyris amaryllis"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Oileides azines"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Oleria aquata"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Oligoria maculata"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Olyras crathis"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Onophas columbaria"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Opoptera aorsa"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Opsiphanes tamarindi"	4	94.704665	247.466430207071	38.3812342792319	1	-3.98011601439639	0.01	99
"Orachrysops niobe"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Oraidium barberae"	2	247.46891	259.063683454545	77.0394721495823	44	-0.150504321109998	0.44	99
"Oreisplanus munionga"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Oreixenica lathoniella"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Oressinoma typhla"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Oriens gola"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Orinoma damaris"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Orphe gerasa"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Orses cynisca"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Orsotriaena medus"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Ortilia liriope"	4	123.679974	249.882179820707	39.4643524818054	1	-3.19787853807791	0.01	99
"Osmodes laronia"	2	54.2995	254.047525010101	47.1765119585393	1	-4.23405666755627	0.01	99
"Oxynetra stangelandi"	2	189.1223	271.22908710101	107.958688439456	6	-0.760538945849236	0.06	99
"Oxynthes corusca"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pachliopta aristolochiae"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Pachliopta kotzebuea"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Pachythone gigas"	2	237.158138	286.683258383838	117.665362344129	17	-0.420898039977095	0.17	99
"Pachythone xanthe"	0	NA	NA	NA	NA	NA	NA	99
"Pagyris cymothoe"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Palaeonympha opalina"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Palla ussheri"	3	240.166936333333	245.821581535354	40.5685693053777	35	-0.13938488092728	0.35	99
"Panacea procilla"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Pandita sinope"	2	171.8274	281.453745555556	112.692282140187	4	-0.97279373062285	0.04	99
"Panoquina lucas"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Panoquina ocola"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Panoquina panoquin"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Panthiades hebraeus"	2	225.40331	273.853744787879	98.7283582571443	8	-0.490744864425746	0.08	99
"Pantoporia hordonia"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Panyapedaliodes drymaea"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Papias subcostulata"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Papilio alexanor"	2	120	277.598206282828	96.3869208236226	1	-1.63505800305848	0.01	99
"Papilio ambrax"	2	247.040953	269.531230373737	90.9253590871312	34	-0.247348788055768	0.34	99
"Papilio clytia"	2	169.1905	273.662852909091	100.250987206023	4	-1.04210797140973	0.04	99
"Papilio deiphobus"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Papilio elwesi"	3	260.734397	250.012560333333	38.1634740889957	82	0.280944985293104	0.82	99
"Papilio gigon"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Papilio joanae"	2	120	277.598206282828	96.3869208236226	1	-1.63505800305848	0.01	99
"Papilio machaon"	4	168.81349575	249.913719075758	34.3890923680414	2	-2.35831241074353	0.02	99
"Papilio memnon"	2	271.396785	260.734778454545	59.3313143726638	62	0.179702854355894	0.62	99
"Papilio phestus"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Papilio polytes"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Papilio polyxenes"	2	247.040603	267.585323818182	81.4848422522556	36	-0.252129356213034	0.36	99
"Papilio protenor"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Papilio slateri"	2	169.1905	273.662852909091	100.250987206023	4	-1.04210797140973	0.04	99
"Papilio xuthus"	2	271.397015	260.051075323232	61.7885169002607	57	0.183625376460845	0.57	99
"Papilio zelicaon"	2	247.040603	267.585323818182	81.4848422522556	36	-0.252129356213034	0.36	99
"Paracarystus hypargyra"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Parachoranthus magdalia"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Paralethe dendrophilus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Paralucia pyrodiscus"	2	38.2414	261.639630969697	87.1005703527452	2	-2.56483086235791	0.02	99
"Paramacera xicaque"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Paramimus scurra"	2	271.825175	273.542171565657	106.742533938919	91	-0.016085401969557	0.91	99
"Parantica aglea"	2	61.789	277.138746444444	106.373130724825	1	-2.02447502463314	0.01	99
"Parantica sita"	2	61.789	277.138746444444	106.373130724825	1	-2.02447502463314	0.01	99
"Pararge aegeria"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Parasarpa daraxa"	2	125.2141	275.078359353535	107.782158347407	3	-1.39043661447648	0.03	99
"Paratisiphone lyrnessa"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Paratrytone snowi"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pardaleodes edipus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pardaleodes incerta"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pardopsis punctatissima"	2	188.72416	263.454412191919	71.1294183089136	3	-1.05062369366451	0.03	99
"Parelbella ahira"	2	271.824775	264.051117808081	83.9290559362312	90	0.092621763764691	0.9	99
"Parelbella macleannani"	2	115.2222	252.924318828283	49.0218693394841	2	-2.80899363250867	0.02	99
"Pareronia valeria"	2	138.5406	275.303411131313	98.2574503288531	1	-1.39188235267238	0.01	99
"Pareuptychia hesionides"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pareuptychia ocirrhoe"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Parides agavus"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Parides eurimedes"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Parides photinus"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Parnara apostata"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Parnara guttatus"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Parnassius apollo"	2	119.0588	265.09897010101	82.864332714368	2	-1.76240084626528	0.02	99
"Parnassius imperator"	2	174.3955	258.656229323232	60.6012099790195	2	-1.39041331604441	0.02	99
"Parnassius smintheus"	2	119.0588	265.09897010101	82.864332714368	2	-1.76240084626528	0.02	99
"Parosmodes morantii"	3	207.905142666667	244.450248767677	42.3634592705487	14	-0.862656325292502	0.14	99
"Parrhasius polibetes"	3	214.000847	256.047689390572	52.7766551059146	8	-0.796693960733034	0.08	99
"Parthenos sylvina"	3	242.168697333333	242.753932414141	32.6561540548885	42	-0.017921126897688	0.42	99
"Paryphthimoides eous"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Paryphthimoides poltys"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pasma tasmanicus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Passova gellias"	2	101.2678	262.586391535354	80.8300335979331	1	-1.99577538638408	0.01	99
"Passova passova"	2	101.2678	262.586391535354	80.8300335979331	1	-1.99577538638408	0.01	99
"Patricia dercyllidas"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Patsuia sinensium"	2	125.2141	275.078359353535	107.782158347407	3	-1.39043661447648	0.03	99
"Pellicia arina"	2	143.8503	262.787874515152	80.5055259932368	3	-1.47738398138214	0.03	99
"Pellicia dimidiata"	2	103.1855	271.803668525253	90.5530568662791	1	-1.86209250532815	0.01	99
"Pelopidas mathias"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Penthema adelma"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pentila pauli"	0	NA	NA	NA	NA	NA	NA	99
"Pentila tropicalis"	0	NA	NA	NA	NA	NA	NA	99
"Perichares lotus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Periplacis pretus"	2	20.7762	281.906669828283	103.688330168347	1	-2.51841715846244	0.01	99
"Perisama bomplandii"	2	121.5324	275.348022080808	97.6630343911144	1	-1.57496255404903	0.01	99
"Perophthalma lasus"	2	99.499	281.870192343434	112.030611471696	1	-1.62786929346993	0.01	99
"Perrhybris pamela"	2	208.517148	279.528532656566	104.287984154331	4	-0.680916265017444	0.04	99
"Petrelaea dana"	2	141.4902	264.484822181818	83.4525150449738	2	-1.47382762659142	0.02	99
"Phaedyma columella"	4	229.8837345	243.62115795202	36.5324037228526	31	-0.376033932949965	0.31	99
"Phaeostrymon alcestis"	2	121.5324	275.348022080808	97.6630343911144	1	-1.57496255404903	0.01	99
"Phalanta eurytis"	2	224.041946	272.803603212121	89.4968600248955	7	-0.544842100589419	0.07	99
"Phalanta phalantha"	6	207.332937833333	234.590581698653	35.6517897868007	18	-0.764551906883829	0.18	99
"Phanus vitreus"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Phareas coeleste"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pharmacophagus antenor"	2	271.825465	260.181192747475	77.6451106148269	93	0.14996787512209	0.93	99
"Pharneuptychia phares"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Phasis pringlei"	2	233.986043	264.802562787879	77.3736144422668	17	-0.398282024305235	0.17	99
"Phengaris atroguttata"	2	247.468013	276.78214350505	106.515427661073	33	-0.275210184559618	0.33	99
"Phengaris nausithous"	2	247.46938	273.70054230303	108.362106103478	51	-0.242069513469786	0.51	99
"Philaethria dido"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Philotes sonorensis"	2	119.0588	265.09897010101	82.864332714368	2	-1.76240084626528	0.02	99
"Philotiella leona"	2	88.9723	268.863606737374	92.7211922014094	1	-1.94013151110712	0.01	99
"Phlyaria cyara"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Phocides pigmalion"	2	118.5317	265.239635616162	95.6017681629384	3	-1.53457345439595	0.03	99
"Phocides polybius"	2	115.2222	252.924318828283	49.0218693394841	2	-2.80899363250867	0.02	99
"Phoebis agarithe"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Phoebis argante"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Phoebis sennae"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pholisora catullus"	2	87.3223	276.002403212121	97.5013419500261	1	-1.9351539111003	0.01	99
"Pholisora mejicanus"	2	87.3223	276.002403212121	97.5013419500261	1	-1.9351539111003	0.01	99
"Phyciodes cocyta"	2	90.5191	280.34093749495	104.12746855498	1	-1.82297562909371	0.01	99
"Phyciodes tharos"	2	90.5191	280.34093749495	104.12746855498	1	-1.82297562909371	0.01	99
"Physcaeneura panda"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Phystis simois"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Pieriballia viardi"	2	208.517148	279.528532656566	104.287984154331	4	-0.680916265017444	0.04	99
"Pieris brassicae"	5	133.5127256	245.010705163636	37.049261886532	1	-3.00945211554046	0.01	99
"Pieris napi"	3	133.70156	257.969698801347	53.8527167931459	1	-2.30755561095783	0.01	99
"Pieris rapae"	5	133.5127256	245.010705163636	37.049261886532	1	-3.00945211554046	0.01	99
"Pierphulia rosea"	2	67.0275	269.081791636364	90.101803748385	1	-2.24251106227144	0.01	99
"Pinacopteryx eriphia"	2	138.5406	275.303411131313	98.2574503288531	1	-1.39188235267238	0.01	99
"Pirdana hyela"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Piruna aea"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Piruna pirus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pithecops corvus"	3	240.166699666667	247.024236710438	45.4581507167328	43	-0.150853849873986	0.43	99
"Placidina euryanassa"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Plastingia naga"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Platylesches picanini"	2	67.3231	259.047790171717	75.0004807619604	1	-2.55631281591675	0.01	99
"Plautella cossaea"	2	231.571789	276.861257121212	107.473918250069	9	-0.421399618238847	0.09	99
"Plebejidea loewii"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Plebejus anna"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Plebejus argus"	12	191.283193916667	223.417759020202	24.6633306066285	10	-1.30292885482786	0.1	99
"Plebejus idas"	2	247.46904	273.386142656566	99.355229751821	39	-0.260852928641038	0.39	99
"Plebejus melissa"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Plebulina emigdionis"	2	247.46855	263.672643919192	84.1501134570869	35	-0.19256175961611	0.35	99
"Ploetzia amygdalis"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Poanes zabulon"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Poladryas arachne"	2	90.3182	268.46762930303	100.889545147786	1	-1.76578682203465	0.01	99
"Polites vibex"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Polycaena tamerlana"	2	188	270.075955484849	98.7235071767	6	-0.831371958230223	0.06	99
"Polyctor polyctor"	2	103.1855	271.803668525253	90.5530568662791	1	-1.86209250532815	0.01	99
"Polygonia c-album"	8	189.75532625	228.60519002904	28.5139136195438	12	-1.36248795228208	0.12	99
"Polygonia c-aureum"	5	192.0203782	239.210975791919	36.1283756565115	7	-1.30619206466909	0.07	99
"Polygonus leo"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Polygonus savigny"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Polyommatus icarus"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Polythrix asine"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Polythrix octomaculata"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Polytremis lubricans"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Polyura eudamippus"	3	189.125043333333	249.334601249158	42.9597225076324	5	-1.40153507521209	0.05	99
"Pompeius verna"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pontia beckerii"	3	128.470152666667	250.548542148148	41.2983882714279	1	-2.9560085657372	0.01	99
"Pontia daplidice"	2	118.9514	280.436396757576	112.692400801406	2	-1.43297148351782	0.02	99
"Poritia hewitsoni"	2	232.75688	259.947144414141	59.9738550206679	18	-0.453368628792851	0.18	99
"Posttaygetis penelea"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Potanthus omaha"	2	271.088743	277.168850949495	105.649770034301	63	-0.05754965626069	0.63	99
"Praepedaliodes phanias"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Praephilotes anthracias"	2	247.46895	274.811533686869	88.6931458611317	31	-0.308282939131276	0.31	99
"Praetaxila segecia"	2	188	270.075955484849	98.7235071767	6	-0.831371958230223	0.06	99
"Pratapa deva"	2	242.77025	285.649723777778	118.578479568879	27	-0.361612612454439	0.27	99
"Prepona claudina"	2	205.215547	253.360150020202	62.8188856661936	5	-0.766403327751345	0.05	99
"Prepona dexamenus"	2	67.3231	259.047790171717	75.0004807619604	1	-2.55631281591675	0.01	99
"Prepona laertes"	3	233.434050666667	247.035328888889	41.2930218061614	27	-0.329384424469336	0.27	99
"Prioneris thestylis"	2	138.5406	275.303411131313	98.2574503288531	1	-1.39188235267238	0.01	99
"Problema byssus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Proeidosa polysema"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Prolibythea carinenta"	2	247.46944	273.892343181818	99.6179645426063	47	-0.265242351649508	0.47	99
"Prosotas nora"	7	230.425515571429	234.693860336219	36.3378384646677	45	-0.117462814111549	0.45	99
"Protantigius superans"	3	236.870926666667	257.385390427609	51.3314575363139	23	-0.399647014628993	0.23	99
"Proteides mercurius"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Proterebia phegea"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Protesilaus protesilaus"	3	235.115000666667	251.671665430976	52.4912301088759	21	-0.315417732256767	0.21	99
"Prothoe franckii"	2	142.4068	259.800435919192	73.6254897589177	2	-1.59447001715833	0.02	99
"Protogoniomorpha anacardii"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Protogoniomorpha parhassus"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Protonymphidia senta"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pseudacraea rubrobasalis"	2	77.9803	272.769896464646	89.2741539320892	1	-2.18192598736722	0.01	99
"Pseudaletis agrippina"	0	NA	NA	NA	NA	NA	NA	99
"Pseudalmenus chlorinda"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pseudargynnis hegemone"	2	88.4818	265.049302262626	94.5533160761569	2	-1.86738561469819	0.02	99
"Pseudergolis avesta"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Pseudochrysops bornoi"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pseudocoladenia dan"	2	247.46855	263.672643919192	84.1501134570869	35	-0.19256175961611	0.35	99
"Pseudocopaeodes eunus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pseudodipsas eone"	4	195.601102	246.49880785101	36.4287004947673	7	-1.39718697509732	0.07	99
"Pseudolucia chilensis"	2	103.1855	271.803668525253	90.5530568662791	1	-1.86209250532815	0.01	99
"Pseudolucia parana"	2	103.1855	271.803668525253	90.5530568662791	1	-1.86209250532815	0.01	99
"Pseudolycaena marsyas"	13	195.959267307692	212.258563052059	22.3440452092074	23	-0.729469332511475	0.23	99
"Pseudonacaduba aethiops"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pseudonascus paulliniae"	2	101.2678	262.586391535354	80.8300335979331	1	-1.99577538638408	0.01	99
"Pseudoneptis bugandensis"	2	84.9278	260.548539151515	58.6451062776412	1	-2.99463587498812	0.01	99
"Pseudonympha trimenii"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pseudopieris nehemia"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pseudopontia paradoxa"	2	237.604248	271.194125616162	90.0699601499995	27	-0.37293097010615	0.27	99
"Pseudopontia zambezi"	2	57.4918	267.860623717172	90.7657389033262	1	-2.31771179587084	0.01	99
"Pseudoscada timna"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Pseudozizeeria maha"	4	234.76746425	245.013106005051	34.5253159302838	39	-0.296757364240759	0.39	99
"Psolos fuligo"	2	196.41887	270.051347777778	92.3392136256343	4	-0.797412874624445	0.04	99
"Psychonotis caelius"	2	102.7964	259.821325282828	77.3320983613549	3	-2.03052714991759	0.03	99
"Ptelina carnuta"	0	NA	NA	NA	NA	NA	NA	99
"Pteronymia aletta"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Pteroteinon laufella"	2	271.516683	280.559175919192	112.325321393555	64	-0.0805027112943632	0.64	99
"Pterourus glaucus"	11	201.178011818182	220.537906059688	25.2330042900697	22	-0.767244915387461	0.22	99
"Pterourus troilus"	4	246.066543	243.091987767677	36.6951809021162	67	0.0810611954811674	0.67	99
"Ptychandra lorquinii"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Pycina zamba"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Pyrgus albescens"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Pyrgus carthami"	3	240.595186333333	253.641554511785	51.4858762856592	42	-0.253397030790852	0.42	99
"Pyrgus malvae"	2	189.1223	271.22908710101	107.958688439456	6	-0.760538945849236	0.06	99
"Pyrgus scriptura"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Pyrisitia lisa"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pyrisitia proterpia"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Pyronia tithonus"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Pyrrhiades lucagus"	2	102.661	261.701222707071	107.894074463907	4	-1.47404038171043	0.04	99
"Pyrrhocalles antiqua"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Pyrrhochalcia iphis"	7	233.130729428571	232.200376958153	33.0999316879535	64	0.0281073833985307	0.64	99
