ntaxa	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	runs
Parnassius imperator	2	174.3955	283.068686878788	111.956138906578	2	-0.970676444723329	0.02	99
Parnassius smintheus	2	119.0588	258.22970320202	74.3759624971082	2	-1.87118120599019	0.02	99
Parosmodes morantii	3	207.905142666667	244.716402535354	38.2847677324078	12	-0.961511902748895	0.12	99
Parrhasius polibetes	2	231.571789	269.30620340404	90.9486287736694	17	-0.414898112405241	0.17	99
Parthenos sylvina	3	242.168697333333	252.85422537037	48.1733235799113	41	-0.221814216727472	0.41	99
Paryphthimoides eous	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Paryphthimoides poltys	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pasma tasmanicus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Passova gellias	2	101.2678	266.072837212121	72.4005781391928	2	-2.27629449167212	0.02	99
Passova passova	2	101.2678	266.072837212121	72.4005781391928	2	-2.27629449167212	0.02	99
Patricia dercyllidas	1	NA	NA	NA	NA	NA	NA	99
Patsuia sinensium	2	125.2141	274.930289666667	89.4510945286018	1	-1.67372115965328	0.01	99
Pellicia arina	1	NA	NA	NA	NA	NA	NA	99
Pellicia dimidiata	2	103.1855	265.676409838384	81.897583220443	1	-1.98407454101556	0.01	99
Pelopidas mathias	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Penthema adelma	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pentila pauli	0	NA	NA	NA	NA	NA	NA	99
Pentila tropicalis	0	NA	NA	NA	NA	NA	NA	99
Perichares lotus	1	NA	NA	NA	NA	NA	NA	99
Periplacis pretus	2	20.7762	261.270609212121	86.6816235285778	1	-2.77445667746213	0.01	99
Perisama bomplandii	2	121.5324	266.439429666667	81.6604107673307	1	-1.774507724184	0.01	99
Perophthalma lasus	1	NA	NA	NA	NA	NA	NA	99
Perrhybris pamela	1	NA	NA	NA	NA	NA	NA	99
Petrelaea dana	2	141.4902	272.048180414141	101.197764874243	4	-1.29012711472811	0.04	99
Phaedyma columella	4	229.8837345	249.947971661616	46.3587061461221	23	-0.432804079958011	0.23	99
Phaeostrymon alcestis	1	NA	NA	NA	NA	NA	NA	99
Phalanta eurytis	2	224.041946	275.828056707071	107.266972144516	7	-0.482777780259347	0.07	99
Phalanta phalantha	6	207.332937833333	234.082141402357	36.1002917038036	20	-0.74096918076164	0.2	99
Phanus vitreus	1	NA	NA	NA	NA	NA	NA	99
Phareas coeleste	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Pharmacophagus antenor	1	NA	NA	NA	NA	NA	NA	99
Pharneuptychia phares	1	NA	NA	NA	NA	NA	NA	99
Phasis pringlei	1	NA	NA	NA	NA	NA	NA	99
Phengaris atroguttata	1	NA	NA	NA	NA	NA	NA	99
Phengaris nausithous	1	NA	NA	NA	NA	NA	NA	99
Philaethria dido	2	116.5963	273.200632525253	100.234797064402	2	-1.56237491481758	0.02	99
Philotes sonorensis	2	119.0588	258.22970320202	74.3759624971082	2	-1.87118120599019	0.02	99
Philotiella leona	1	NA	NA	NA	NA	NA	NA	99
Phlyaria cyara	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Phocides pigmalion	2	118.5317	265.892976424242	81.0618550053864	1	-1.81788680279338	0.01	99
Phocides polybius	2	115.2222	259.51594010101	75.1937163562301	2	-1.91896008194912	0.02	99
Phoebis agarithe	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Phoebis argante	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Phoebis sennae	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Pholisora catullus	2	87.3223	281.151570484848	103.569419071149	1	-1.87149133617998	0.01	99
Pholisora mejicanus	2	87.3223	281.151570484848	103.569419071149	1	-1.87149133617998	0.01	99
Phyciodes cocyta	2	90.5191	261.019217141414	59.4508208023824	1	-2.86791863998254	0.01	99
Phyciodes tharos	2	90.5191	261.019217141414	59.4508208023824	1	-2.86791863998254	0.01	99
Physcaeneura panda	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Phystis simois	2	69.4758	285.476807656566	118.612008623733	1	-1.82107199905682	0.01	99
Pieriballia viardi	0	NA	NA	NA	NA	NA	NA	99
Pieris brassicae	4	152.405387	246.543993785354	38.6236060663439	1	-2.43733344379216	0.01	99
Pieris napi	3	133.70156	255.885724606061	50.0547636537168	1	-2.44100971990081	0.01	99
Pieris rapae	5	133.5127256	242.686022882828	40.541931464095	1	-2.69284894281653	0.01	99
Pierphulia rosea	1	NA	NA	NA	NA	NA	NA	99
Pinacopteryx eriphia	2	138.5406	260.99399310101	87.4957487842871	4	-1.3995353466019	0.04	99
Pirdana hyela	2	135.10077	254.752228727273	63.8172223899272	2	-1.87490859436337	0.02	99
Piruna aea	1	NA	NA	NA	NA	NA	NA	99
Piruna pirus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pithecops corvus	3	240.166699666667	253.117088484848	53.1798291037761	42	-0.243520692646646	0.42	99
Placidina euryanassa	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Plastingia naga	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Platylesches picanini	2	67.3231	265.968964616162	94.4125750215876	1	-2.10401913697133	0.01	99
Plautella cossaea	0	NA	NA	NA	NA	NA	NA	99
Plebejidea loewii	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Plebejus anna	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Plebejus argus	7	224.454861285714	232.014798724387	34.1024885292027	42	-0.221682867283972	0.42	99
Plebejus idas	2	247.46904	269.496039929293	90.8642646151004	48	-0.242416532204371	0.48	99
Plebejus melissa	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Plebulina emigdionis	2	247.46855	271.067351323232	90.9720168484366	34	-0.259407256657275	0.34	99
Ploetzia amygdalis	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Poanes zabulon	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Poladryas arachne	2	90.3182	261.582806333333	73.6675050190248	1	-2.32483245209817	0.01	99
Polites vibex	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Polycaena tamerlana	2	188	263.555562969697	84.2875770599243	6	-0.896402122414561	0.06	99
Polyctor polyctor	1	NA	NA	NA	NA	NA	NA	99
Polygonia c-album	8	189.75532625	228.485629655303	26.6646765896094	8	-1.45249477431859	0.08	99
Polygonia c-aureum	4	216.03725525	259.960256242424	46.9347658803304	8	-0.935830831763703	0.08	99
Polygonus leo	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Polygonus savigny	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Polyommatus icarus	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Polythrix asine	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Polythrix octomaculata	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Polytremis lubricans	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Polyura eudamippus	3	189.125043333333	254.794642878788	42.73390078221	4	-1.53670969285333	0.04	99
Pompeius verna	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pontia beckerii	3	128.470152666667	254.270667720539	62.4387928325674	1	-2.01478134580872	0.01	99
Pontia daplidice	2	118.9514	279.207532747475	114.524808640463	2	-1.39931369150399	0.02	99
Poritia hewitsoni	1	NA	NA	NA	NA	NA	NA	99
Posttaygetis penelea	1	NA	NA	NA	NA	NA	NA	99
Potanthus omaha	1	NA	NA	NA	NA	NA	NA	99
Praepedaliodes phanias	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Praephilotes anthracias	2	247.46895	272.313549727273	99.3995244525633	37	-0.249946867091194	0.37	99
Praetaxila segecia	2	188	263.555562969697	84.2875770599243	6	-0.896402122414561	0.06	99
Pratapa deva	2	242.77025	270.022876505051	80.8245137430365	25	-0.337182684348639	0.25	99
Prepona claudina	1	NA	NA	NA	NA	NA	NA	99
Prepona dexamenus	1	NA	NA	NA	NA	NA	NA	99
Prepona laertes	3	233.434050666667	257.304211040404	41.8872825254211	16	-0.569866530712531	0.16	99
Prioneris thestylis	2	138.5406	260.99399310101	87.4957487842871	4	-1.3995353466019	0.04	99
Problema byssus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Proeidosa polysema	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Prolibythea carinenta	2	247.46944	260.030452646465	72.968443911188	61	-0.172143079572219	0.61	99
Prosotas nora	3	233.433913333333	254.594403222222	47.2400247977423	28	-0.447935621953785	0.28	99
Protantigius superans	2	231.571902	274.043079313131	98.5495718936717	12	-0.430962575453447	0.12	99
Proteides mercurius	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Proterebia phegea	1	NA	NA	NA	NA	NA	NA	99
Protesilaus protesilaus	1	NA	NA	NA	NA	NA	NA	99
Prothoe franckii	2	142.4068	286.930192989899	118.764689753302	3	-1.21688856587006	0.03	99
Protogoniomorpha anacardii	2	69.4758	285.476807656566	118.612008623733	1	-1.82107199905682	0.01	99
Protogoniomorpha parhassus	2	69.4758	285.476807656566	118.612008623733	1	-1.82107199905682	0.01	99
Protonymphidia senta	1	NA	NA	NA	NA	NA	NA	99
Pseudacraea rubrobasalis	1	NA	NA	NA	NA	NA	NA	99
Pseudaletis agrippina	0	NA	NA	NA	NA	NA	NA	99
Pseudalmenus chlorinda	1	NA	NA	NA	NA	NA	NA	99
Pseudargynnis hegemone	2	88.4818	260.863235838384	84.6865851052357	1	-2.03552233950837	0.01	99
Pseudergolis avesta	2	93.3981	276.822328515152	105.990009648165	1	-1.73058035492242	0.01	99
Pseudochrysops bornoi	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Pseudocoladenia dan	2	247.46855	271.067351323232	90.9720168484366	34	-0.259407256657275	0.34	99
Pseudocopaeodes eunus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pseudodipsas eone	3	255.485201333333	253.500449707071	51.7453189179813	77	0.0383561579629761	0.77	99
Pseudolucia chilensis	2	103.1855	265.676409838384	81.897583220443	1	-1.98407454101556	0.01	99
Pseudolucia parana	1	NA	NA	NA	NA	NA	NA	99
Pseudolycaena marsyas	5	225.5971812	237.970859545455	39.2419163773409	34	-0.315317891880514	0.34	99
Pseudonacaduba aethiops	1	NA	NA	NA	NA	NA	NA	99
Pseudonascus paulliniae	1	NA	NA	NA	NA	NA	NA	99
Pseudoneptis bugandensis	2	84.9278	265.266128636364	92.8806809938944	1	-1.94161290277596	0.01	99
Pseudonympha trimenii	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pseudopieris nehemia	1	NA	NA	NA	NA	NA	NA	99
Pseudopontia paradoxa	2	237.604248	285.352810535354	119.061162902027	22	-0.40104229936545	0.22	99
Pseudopontia zambezi	1	NA	NA	NA	NA	NA	NA	99
Pseudoscada timna	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Pseudozizeeria maha	4	234.76746425	255.60957730303	50.2994245280512	35	-0.414360864932103	0.35	99
Psolos fuligo	1	NA	NA	NA	NA	NA	NA	99
Psychonotis caelius	2	102.7964	271.270817050505	100.120750884028	1	-1.68271228055063	0.01	99
Ptelina carnuta	0	NA	NA	NA	NA	NA	NA	99
Pteronymia aletta	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Pteroteinon laufella	1	NA	NA	NA	NA	NA	NA	99
Pterourus glaucus	11	201.178011818182	224.655855853994	27.3822854513334	25	-0.857409951318341	0.25	99
Pterourus troilus	4	246.066543	253.813171936869	49.8595427301374	55	-0.155369032941135	0.55	99
Ptychandra lorquinii	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pycina zamba	1	NA	NA	NA	NA	NA	NA	99
Pyrgus albescens	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Pyrgus carthami	3	240.595186333333	257.568825569024	55.4634535155283	40	-0.306032858753343	0.4	99
Pyrgus malvae	2	189.1223	293.272539666667	128.561859392479	5	-0.810117714218123	0.05	99
Pyrgus scriptura	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Pyrisitia lisa	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Pyrisitia proterpia	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Pyronia tithonus	1	NA	NA	NA	NA	NA	NA	99
Pyrrhiades lucagus	2	102.661	267.565813969697	92.1024450082104	1	-1.7904499055915	0.01	99
Pyrrhocalles antiqua	1	NA	NA	NA	NA	NA	NA	99
Pyrrhochalcia iphis	5	244.3304628	236.994843767677	32.5488777508448	70	0.225372410332422	0.7	99
Pyrrhogyra neaerea	2	121.5324	266.439429666667	81.6604107673307	1	-1.774507724184	0.01	99
Pyrrhogyra otolais	2	121.5324	266.439429666667	81.6604107673307	1	-1.774507724184	0.01	99
Pyrrhopyge crida	1	NA	NA	NA	NA	NA	NA	99
Pyrrhopyge phidias	2	237.158238	265.671984464646	84.5790585331435	18	-0.337125370737876	0.18	99
Pyrrhopygopsis socrates	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Pythonides jovianus	1	NA	NA	NA	NA	NA	NA	99
Quadrus cerialis	0	NA	NA	NA	NA	NA	NA	99
Quedara monteithi	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Quinta cannae	1	NA	NA	NA	NA	NA	NA	99
Rachana jalindra	2	94.848	281.375106515152	105.471554602688	1	-1.7685062784729	0.01	99
Ragadia luzonia	0	NA	NA	NA	NA	NA	NA	99
Ragadia makuta	0	NA	NA	NA	NA	NA	NA	99
Rapala varuna	6	197.7816015	237.038451700337	32.1895293762114	12	-1.21955340637407	0.12	99
Rathinda amor	7	206.780356285714	230.500865802309	26.970479966354	17	-0.879498976146742	0.17	99
Ravenna niveus	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Rekoa meton	1	NA	NA	NA	NA	NA	NA	99
Reliquia santamarta	1	NA	NA	NA	NA	NA	NA	99
Remelana jangala	9	203.673708888889	227.32972606734	28.5549755270548	19	-0.828437662502565	0.19	99
Rhabdodryas trite	1	NA	NA	NA	NA	NA	NA	99
Rhetus dysonii	1	NA	NA	NA	NA	NA	NA	99
Rhinopalpa polynice	2	93.3981	276.822328515152	105.990009648165	1	-1.73058035492242	0.01	99
Rhinthon cubana	0	NA	NA	NA	NA	NA	NA	99
Rimisia miris	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Rohana parisatis	2	142.37061	272.250230737374	99.498092996528	2	-1.30534783960036	0.02	99
Sabera caesina	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Sahulana scintillata	2	237.158162	284.093235535354	110.390606941919	14	-0.425172710211188	0.14	99
Saigusaozephyrus atabyrius	1	NA	NA	NA	NA	NA	NA	99
Sais rosalia	1	NA	NA	NA	NA	NA	NA	99
Salanoemia sala	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Sarangesa dasahara	1	NA	NA	NA	NA	NA	NA	99
Saribia perroti	1	NA	NA	NA	NA	NA	NA	99
Sarmientoia eriopis	1	NA	NA	NA	NA	NA	NA	99
Sarota myrtea	2	271.825155	274.011211	98.1193032362513	91.5	-0.0222795711740475	0.915	99
Sasakia charonda	2	142.37061	272.250230737374	99.498092996528	2	-1.30534783960036	0.02	99
Satarupa gopala	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Satarupa nymphalis	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Satyrium eximia	1	NA	NA	NA	NA	NA	NA	99
Satyrium pruni	2	197.92288	288.205143989899	117.428513374009	4	-0.768827445701803	0.04	99
Satyrium tengstroemi	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Satyrotaygetis satyrina	1	NA	NA	NA	NA	NA	NA	99
Satyrus ferula	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Scolitantides orion	2	119.0588	258.22970320202	74.3759624971082	2	-1.87118120599019	0.02	99
Scolitantides vicrama	2	142	253.116451929293	49.9352335991832	3	-2.22521141727693	0.03	99
Selenophanes cassiope	1	NA	NA	NA	NA	NA	NA	99
Semalea pulvina	2	51.8437	254.94350220202	46.7531995776232	1	-4.344083485983	0.01	99
Semanga superba	2	231.571789	269.30620340404	90.9486287736694	17	-0.414898112405241	0.17	99
Sephisa chandra	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Sericinus montela	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Seseria dohertyi	1	NA	NA	NA	NA	NA	NA	99
Sevenia amulia	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Shaanxiana takashimai	2	64.188	289.878749757576	131.979746969317	1	-1.71004078231825	0.01	99
Shijimiaeoides divina	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Shirozua jonasi	8	219.652165	232.031745734848	28.0548507938451	33	-0.441263467263366	0.33	99
Shizuyaozephyrus kyokoae	1	NA	NA	NA	NA	NA	NA	99
Sibataniozephyrus fujisanus	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Siderone galanthis	2	125.2141	274.930289666667	89.4510945286018	1	-1.67372115965328	0.01	99
Signeta flammeata	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Simiskina phalia	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Siproeta epaphus	1	NA	NA	NA	NA	NA	NA	99
Sithon nedymond	1	NA	NA	NA	NA	NA	NA	99
Sloperia proto	2	142	253.116451929293	49.9352335991832	3	-2.22521141727693	0.03	99
Smyrna blomfildia	2	93.3981	276.822328515152	105.990009648165	1	-1.73058035492242	0.01	99
Sophista latifasciata	0	NA	NA	NA	NA	NA	NA	99
Spalgis epeus	0	NA	NA	NA	NA	NA	NA	99
Spalgis lemolea	0	NA	NA	NA	NA	NA	NA	99
Spathilepia clonius	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Spialia colotes	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Spialia orbifer	2	189.1223	293.272539666667	128.561859392479	5	-0.810117714218123	0.05	99
Spioniades artemides	2	99.499	274.124166808081	107.087395548577	1	-1.630678997407	0.01	99
Splendeuptychia doxes	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Splendeuptychia libitina	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Stallingsia maculosus	2	135.10077	254.752228727273	63.8172223899272	2	-1.87490859436337	0.02	99
Staphylus ceos	1	NA	NA	NA	NA	NA	NA	99
Staphylus hayhurstii	2	87.3223	281.151570484848	103.569419071149	1	-1.87149133617998	0.01	99
Steroma bega	1	NA	NA	NA	NA	NA	NA	99
Stibochiona coresia	2	93.3981	276.822328515152	105.990009648165	1	-1.73058035492242	0.01	99
Stichelia bocchoris	1	NA	NA	NA	NA	NA	NA	99
Stichophthalma howqua	2	213.46789	268.508649272727	91.6765232857417	5	-0.600380089689632	0.05	99
Stinga morrisoni	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Strymon melinus	8	213.031242375	232.644252271465	29.3696496484349	23	-0.667798565227686	0.23	99
Stugeta bowkeri	3	177.686153666667	251.565193680135	55.209190272302	5	-1.33816561425884	0.05	99
Stygionympha vigilans	2	161.60271	254.037432535354	45.0586925430099	1	-2.05142930960817	0.01	99
Suada swerga	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Suastus gremius	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Suniana sunias	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Surendra quercetorum	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Symbrenthia hippoclus	2	93.3981	276.822328515152	105.990009648165	1	-1.73058035492242	0.01	99
Symmachia rubina	1	NA	NA	NA	NA	NA	NA	99
Symphaedra nais	3	171.546818333333	252.677016787879	44.424037334357	3	-1.8262680144067	0.03	99
Synale cynaxa	1	NA	NA	NA	NA	NA	NA	99
Synapte silius	1	NA	NA	NA	NA	NA	NA	99
Synargis calyce	1	NA	NA	NA	NA	NA	NA	99
Systasea zampa	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Tagiades flesus	3	214.015407666667	271.469969205387	64.9179795738689	7	-0.885033112796495	0.07	99
Tagiades gana	2	123.508	281.605542050505	112.331631761679	1	-1.4074178356629	0.01	99
Tagiades japetus	2	271.51699	272.026864313131	100.865918590934	68	-0.00505497119596102	0.68	99
Tagiades litigiosa	3	250.201671	250.752179545455	49.5800485157312	59	-0.0111034289383539	0.59	99
Tajuria cippus	2	94.848	281.375106515152	105.471554602688	1	-1.7685062784729	0.01	99
Talbotia naganum	2	208.516849	270.683978212121	100.227746044023	11	-0.620258677520453	0.11	99
Talicada nyseus	2	119.0588	258.22970320202	74.3759624971082	2	-1.87118120599019	0.02	99
Talides sinois	2	83.904298	261.370656676768	58.8842640373205	1	-3.01381636636047	0.01	99
Tanaecia lepidea	2	247.468825	266.074216737374	94.8838388803284	39	-0.19608599269302	0.39	99
Tapena thwaitesi	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Taractrocera luzonensis	1	NA	NA	NA	NA	NA	NA	99
Taractrocera maevius	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Taraka hamada	0	NA	NA	NA	NA	NA	NA	99
Tarsoctenus corytus	1	NA	NA	NA	NA	NA	NA	99
Tartesa astarte	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Tarucus theophrastus	2	102.7964	271.270817050505	100.120750884028	1	-1.68271228055063	0.01	99
Tatochila autodice	3	240.594796333333	256.115540858586	52.3565537432757	35	-0.296443203679079	0.35	99
Taxila haquinus	2	188	263.555562969697	84.2875770599243	6	-0.896402122414561	0.06	99
Taygetina kerea	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Taygetis virgilia	1	NA	NA	NA	NA	NA	NA	99
Taygetis ypthima	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Tegosa claudina	2	208.317144	252.355648272727	45.9622943745568	7	-0.958144167343951	0.07	99
Teinopalpus imperialis	1	NA	NA	NA	NA	NA	NA	99
Telemiades amphion	1	NA	NA	NA	NA	NA	NA	99
Telicota augias	2	149.376799	262.602453010101	72.2475139709351	1	-1.56719100474033	0.01	99
Tellervo assarica	1	NA	NA	NA	NA	NA	NA	99
Tellervo zoilus	3	180.912310666667	252.970530639731	45.6646054690978	3	-1.57798844932159	0.03	99
Temenis laothoe	1	NA	NA	NA	NA	NA	NA	99
Teniorhinus harona	1	NA	NA	NA	NA	NA	NA	99
Teniorhinus watsoni	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Teracolus subfasciatus	2	138.5406	260.99399310101	87.4957487842871	4	-1.3995353466019	0.04	99
Teratoneura isabellae	0	NA	NA	NA	NA	NA	NA	99
Teratozephyrus arisanus	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Terenthina terentia	1	NA	NA	NA	NA	NA	NA	99
Terinos clarissa	2	188.72406	281.837577777778	111.934482645689	5	-0.831857311321248	0.05	99
Terinos terpander	2	143.8503	271.265566626263	89.4352275837135	1	-1.42466531442545	0.01	99
Teriocolias zelia	1	NA	NA	NA	NA	NA	NA	99
Teriomima subpunctata	0	NA	NA	NA	NA	NA	NA	99
Texola elada	1	NA	NA	NA	NA	NA	NA	99
Thaduka multicaudata	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Thaleropis ionia	1	NA	NA	NA	NA	NA	NA	99
Thamala marciana	2	87.6679	260.526577131313	68.034160093252	1	-2.54076300632479	0.01	99
Thauria aliris	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Theagenes dichrous	1	NA	NA	NA	NA	NA	NA	99
Thecla betulae	2	222.296936	270.365395757576	96.0037148632047	11	-0.500693747383299	0.11	99
Theclinesthes miskini	3	234.224213666667	255.417963124579	45.106098241941	19	-0.469864392708786	0.19	99
Theclopsis lydus	1	NA	NA	NA	NA	NA	NA	99
Theope publius	1	NA	NA	NA	NA	NA	NA	99
Theope terambus	1	NA	NA	NA	NA	NA	NA	99
Theope virgilius	6	212.671460166667	233.677427353535	29.6507487128709	19	-0.708446433858526	0.19	99
Thereus orasus	0	NA	NA	NA	NA	NA	NA	99
Theritas mavors	0	NA	NA	NA	NA	NA	NA	99
Theritas triquetra	0	NA	NA	NA	NA	NA	NA	99
Thespieus macareus	1	NA	NA	NA	NA	NA	NA	99
Thestor protumnus	0	NA	NA	NA	NA	NA	NA	99
Thisbe irenea	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Thisbe lycorias	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Thoressa varia	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Thorybes bathyllus	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Thorybes confusis	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Thracides phidon	1	NA	NA	NA	NA	NA	NA	99
Thymelicus lineola	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Thymelicus sylvestris	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Thyridia psidii	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Tigridia acesta	2	237.158323	286.247037565657	118.908766362641	20	-0.412826707964902	0.2	99
Timelaea albescens	2	142.37061	272.250230737374	99.498092996528	2	-1.30534783960036	0.02	99
Tirumala limniace	2	247.46919	283.571056555556	119.503760648779	46	-0.302098162932786	0.46	99
Tisiphone abeona	2	89.2401	270.919037979798	80.8410355341195	1	-2.24736035083468	0.01	99
Tithorea tarricina	2	61.789	269.312449868687	101.355223920357	1	-2.04748647224889	0.01	99
Tmolus echion	4	124.9670825	244.562518661616	33.3195689750874	1	-3.58934523585933	0.01	99
Tomares ballus	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Tongeia filicaudis	2	119.0588	258.22970320202	74.3759624971082	2	-1.87118120599019	0.02	99
Tongeia fischeri	2	119.0588	258.22970320202	74.3759624971082	2	-1.87118120599019	0.02	99
Torynesis mintha	1	NA	NA	NA	NA	NA	NA	99
Toxidia parvulus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Toxidia peron	4	161.37194	243.361933434343	32.800420621591	1	-2.49966286652962	0.01	99
Trapezites petalia	2	135.10077	254.752228727273	63.8172223899272	2	-1.87490859436337	0.02	99
Trapezites symmomus	2	135.10077	254.752228727273	63.8172223899272	2	-1.87490859436337	0.02	99
