ntaxa	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	runs
Parnassius smintheus	2	119.0588	255.376485181818	63.8832970838038	2	-2.13385487920251	0.02	99
Parosmodes morantii	3	222.531712	264.942813111111	67.938271463893	8	-0.624259348924579	0.08	99
Parrhasius polibetes	2	231.571789	277.745254272727	107.284633844383	11	-0.430382838792198	0.11	99
Parthenos sylvina	3	252.765590666667	259.253952868687	52.8279130632363	44	-0.122820717794653	0.44	99
Paryphthimoides eous	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Paryphthimoides poltys	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Pasma tasmanicus	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Passova gellias	2	101.2678	271.865837818182	90.4391409178762	1	-1.88632970290037	0.01	99
Passova passova	2	101.2678	271.865837818182	90.4391409178762	1	-1.88632970290037	0.01	99
Patricia dercyllidas	1	NA	NA	NA	NA	NA	NA	99
Patsuia sinensium	2	125.2141	275.910577151515	107.15482170397	2	-1.40634340811873	0.02	99
Pellicia arina	1	NA	NA	NA	NA	NA	NA	99
Pellicia dimidiata	2	103.1855	274.208222777778	108.501707533911	2	-1.57622148687685	0.02	99
Pelopidas mathias	2	187.64298	270.79732769697	92.0498476993296	4	-0.90336214317903	0.04	99
Penthema adelma	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Pentila pauli	0	NA	NA	NA	NA	NA	NA	99
Pentila tropicalis	0	NA	NA	NA	NA	NA	NA	99
Perichares lotus	1	NA	NA	NA	NA	NA	NA	99
Periplacis pretus	2	20.7762	268.278141777778	91.3153951437831	1	-2.71040760857539	0.01	99
Perisama bomplandii	2	121.5324	267.314620414141	81.1171838716079	1	-1.7971804919274	0.01	99
Perophthalma lasus	1	NA	NA	NA	NA	NA	NA	99
Perrhybris pamela	1	NA	NA	NA	NA	NA	NA	99
Petrelaea dana	2	141.4902	277.36419930303	97.063818840893	1	-1.39984188676684	0.01	99
Phaedyma columella	4	233.336720666667	281.988149543771	73.9317317254433	8	-0.658058829972749	0.08	99
Phaeostrymon alcestis	1	NA	NA	NA	NA	NA	NA	99
Phalanta eurytis	2	224.041946	262.668894323232	74.0989166319513	9	-0.521288975317845	0.09	99
Phalanta phalantha	6	221.168708933333	267.20172700404	52.8120890473916	1	-0.871637893918546	0.01	99
Phanus vitreus	1	NA	NA	NA	NA	NA	NA	99
Phareas coeleste	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Pharmacophagus antenor	1	NA	NA	NA	NA	NA	NA	99
Pharneuptychia phares	1	NA	NA	NA	NA	NA	NA	99
Phasis pringlei	1	NA	NA	NA	NA	NA	NA	99
Phengaris atroguttata	1	NA	NA	NA	NA	NA	NA	99
Phengaris nausithous	1	NA	NA	NA	NA	NA	NA	99
Philaethria dido	2	116.5963	278.761845919192	105.6259293437	1	-1.53528160108789	0.01	99
Philotes sonorensis	2	119.0588	255.376485181818	63.8832970838038	2	-2.13385487920251	0.02	99
Philotiella leona	1	NA	NA	NA	NA	NA	NA	99
Phlyaria cyara	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Phocides pigmalion	2	118.5317	252.26359389899	48.8409493861683	3	-2.73811004044206	0.03	99
Phocides polybius	2	115.2222	275.722001212121	97.419607498039	1	-1.64751024289799	0.01	99
Phoebis agarithe	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Phoebis argante	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Phoebis sennae	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Pholisora catullus	2	87.3223	268.665048626263	91.1811054614311	1	-1.98881936897518	0.01	99
Pholisora mejicanus	2	87.3223	268.665048626263	91.1811054614311	1	-1.98881936897518	0.01	99
Phyciodes cocyta	2	90.5191	267.453046525253	81.4769278374603	1	-2.17158343130243	0.01	99
Phyciodes tharos	2	90.5191	267.453046525253	81.4769278374603	1	-2.17158343130243	0.01	99
Physcaeneura panda	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Phystis simois	2	69.4758	265.951632868687	70.6843324752514	1	-2.7796235175239	0.01	99
Pieriballia viardi	0	NA	NA	NA	NA	NA	NA	99
Pieris brassicae	4	178.484387333333	264.390644540404	57.6311630715482	1	-1.49062161213751	0.01	99
Pieris napi	3	148.451786666667	257.953798	54.7952125835618	1	-1.99838646791167	0.01	99
Pieris rapae	5	165.0023232	268.749062442424	57.0576156060308	1	-1.81828031438907	0.01	99
Pierphulia rosea	1	NA	NA	NA	NA	NA	NA	99
Pinacopteryx eriphia	2	138.5406	267.242565656566	82.9969421100654	3	-1.55068322259257	0.03	99
Pirdana hyela	2	135.10077	272.949027090909	111.155303459295	4.5	-1.24014107110408	0.045	99
Piruna aea	1	NA	NA	NA	NA	NA	NA	99
Piruna pirus	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Pithecops corvus	3	243.746575333333	283.224981905724	87.0460028592186	27	-0.453534973182397	0.27	99
Placidina euryanassa	2	79.32	266.343366131313	87.1968969782647	1	-2.14483969742561	0.01	99
Plastingia naga	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Platylesches picanini	2	67.3231	262.589602313131	73.3061407880942	1	-2.66371275603756	0.01	99
Plautella cossaea	0	NA	NA	NA	NA	NA	NA	99
Plebejidea loewii	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Plebejus anna	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Plebejus argus	7	239.642598761905	266.376885959596	45.4015060636475	15	-0.588841417732111	0.15	99
Plebejus idas	2	247.46904	274.288424616162	99.1309436718422	35	-0.270545034908001	0.35	99
Plebejus melissa	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Plebulina emigdionis	2	247.46855	280.718483505051	105.18289465059	29	-0.316115406554499	0.29	99
Ploetzia amygdalis	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Poanes zabulon	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Poladryas arachne	2	90.3182	292.085368272727	129.579134424149	1	-1.55709612638935	0.01	99
Polites vibex	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Polycaena tamerlana	2	188	274.990880030303	98.4657306810088	4	-0.883463509879596	0.04	99
Polyctor polyctor	1	NA	NA	NA	NA	NA	NA	99
Polygonia c-album	8	219.0943105	262.948804540404	36.254713611528	1	-1.2096218580102	0.01	99
Polygonia c-aureum	4	228.542942666667	260.991916314815	44.5754899487328	6	-0.727955512894381	0.06	99
Polygonus leo	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Polygonus savigny	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Polyommatus icarus	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Polythrix asine	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Polythrix octomaculata	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Polytremis lubricans	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Polyura eudamippus	3	207.26412	277.970892868687	83.0497260277135	3	-0.851378761262767	0.03	99
Pompeius verna	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Pontia beckerii	3	168.493545333333	277.509446747475	82.1488517985967	1	-1.32705325792519	0.01	99
Pontia daplidice	2	118.9514	260.139258808081	73.2745748362382	1	-1.92683286288078	0.01	99
Poritia hewitsoni	1	NA	NA	NA	NA	NA	NA	99
Posttaygetis penelea	1	NA	NA	NA	NA	NA	NA	99
Potanthus omaha	1	NA	NA	NA	NA	NA	NA	99
Praepedaliodes phanias	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Praephilotes anthracias	2	247.46895	284.38588920202	110.774836255409	33	-0.333261058647854	0.33	99
Praetaxila segecia	2	188	274.990880030303	98.4657306810088	4	-0.883463509879596	0.04	99
Pratapa deva	2	242.77025	263.029202444444	73.9587256986391	24	-0.273922410818623	0.24	99
Prepona claudina	1	NA	NA	NA	NA	NA	NA	99
Prepona dexamenus	1	NA	NA	NA	NA	NA	NA	99
Prepona laertes	3	235.296191333333	269.588355609428	69.831518180481	15	-0.49107000921082	0.15	99
Prioneris thestylis	2	138.5406	267.242565656566	82.9969421100654	3	-1.55068322259257	0.03	99
Problema byssus	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Proeidosa polysema	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Prolibythea carinenta	2	247.46944	261.865099717172	73.376284453199	53	-0.196189543044437	0.53	99
Prosotas nora	3	235.296054	273.334149750842	74.2810538044417	12	-0.512083415657833	0.12	99
Protantigius superans	2	231.571902	263.973599181818	83.3012810265072	14	-0.388969974801561	0.14	99
Proteides mercurius	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Proterebia phegea	1	NA	NA	NA	NA	NA	NA	99
Protesilaus protesilaus	1	NA	NA	NA	NA	NA	NA	99
Prothoe franckii	2	142.4068	280.981743242424	103.782051369827	1	-1.33524960639497	0.01	99
Protogoniomorpha anacardii	2	69.4758	265.951632868687	70.6843324752514	1	-2.7796235175239	0.01	99
Protogoniomorpha parhassus	2	69.4758	265.951632868687	70.6843324752514	1	-2.7796235175239	0.01	99
Protonymphidia senta	1	NA	NA	NA	NA	NA	NA	99
Pseudacraea rubrobasalis	1	NA	NA	NA	NA	NA	NA	99
Pseudaletis agrippina	0	NA	NA	NA	NA	NA	NA	99
Pseudalmenus chlorinda	1	NA	NA	NA	NA	NA	NA	99
Pseudargynnis hegemone	2	88.4818	273.480436909091	89.5291762439488	1	-2.06635026334887	0.01	99
Pseudergolis avesta	2	93.3981	268.116829	69.8501055774009	1	-2.50133808038979	0.01	99
Pseudochrysops bornoi	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Pseudocoladenia dan	2	247.46855	280.718483505051	105.18289465059	29	-0.316115406554499	0.29	99
Pseudocopaeodes eunus	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Pseudodipsas eone	3	263.501114666667	274.262964	79.2745817894387	74	-0.135754097850909	0.74	99
Pseudolucia chilensis	2	103.1855	274.208222777778	108.501707533911	2	-1.57622148687685	0.02	99
Pseudolucia parana	1	NA	NA	NA	NA	NA	NA	99
Pseudolycaena marsyas	5	245.6331038	269.830663979798	56.816158353876	30	-0.425892226452287	0.3	99
Pseudonacaduba aethiops	1	NA	NA	NA	NA	NA	NA	99
Pseudonascus paulliniae	1	NA	NA	NA	NA	NA	NA	99
Pseudoneptis bugandensis	2	84.9278	264.250337040404	84.1029130607434	1	-2.13217985577846	0.01	99
Pseudonympha trimenii	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Pseudopieris nehemia	1	NA	NA	NA	NA	NA	NA	99
Pseudopontia paradoxa	2	237.604248	256.239235020202	60.2555856628549	27	-0.309265718940472	0.27	99
Pseudopontia zambezi	1	NA	NA	NA	NA	NA	NA	99
Pseudoscada timna	2	79.32	266.343366131313	87.1968969782647	1	-2.14483969742561	0.01	99
Pseudozizeeria maha	4	237.621277333333	273.853836296296	63.9436870936823	17	-0.566632307421991	0.17	99
Psolos fuligo	1	NA	NA	NA	NA	NA	NA	99
Psychonotis caelius	2	102.7964	270.617828030303	91.6822200063042	2	-1.8304686341448	0.02	99
Ptelina carnuta	0	NA	NA	NA	NA	NA	NA	99
Pteronymia aletta	2	79.32	266.343366131313	87.1968969782647	1	-2.14483969742561	0.01	99
Pteroteinon laufella	1	NA	NA	NA	NA	NA	NA	99
Pterourus glaucus	11	244.454836909091	268.519365844628	33.8064432127943	17	-0.711832616760754	0.17	99
Pterourus troilus	4	263.096264333333	269.315213927609	60.68868831609	74	-0.102472961054709	0.74	99
Ptychandra lorquinii	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Pycina zamba	1	NA	NA	NA	NA	NA	NA	99
Pyrgus albescens	2	76.7222	285.527610707071	110.206080678118	1	-1.89468139527558	0.01	99
Pyrgus carthami	3	244.032155333333	266.695071717172	66.297863382727	25	-0.341834792669094	0.25	99
Pyrgus malvae	2	189.1223	267.829757666667	81.4096884627548	1	-0.966807012198255	0.01	99
Pyrgus scriptura	2	76.7222	285.527610707071	110.206080678118	1	-1.89468139527558	0.01	99
Pyrisitia lisa	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Pyrisitia proterpia	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Pyronia tithonus	1	NA	NA	NA	NA	NA	NA	99
Pyrrhiades lucagus	2	102.661	248.320389232323	24.9663339635892	2	-5.83423218822405	0.02	99
Pyrrhocalles antiqua	1	NA	NA	NA	NA	NA	NA	99
Pyrrhochalcia iphis	5	253.5543338	270.531669785859	52.3500523103977	55	-0.324304088278563	0.55	99
Pyrrhogyra neaerea	2	121.5324	267.314620414141	81.1171838716079	1	-1.7971804919274	0.01	99
Pyrrhogyra otolais	2	121.5324	267.314620414141	81.1171838716079	1	-1.7971804919274	0.01	99
Pyrrhopyge crida	1	NA	NA	NA	NA	NA	NA	99
Pyrrhopyge phidias	2	237.158238	272.807953020202	111.291403838544	23	-0.320327660453639	0.23	99
Pyrrhopygopsis socrates	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Pythonides jovianus	1	NA	NA	NA	NA	NA	NA	99
Quadrus cerialis	0	NA	NA	NA	NA	NA	NA	99
Quedara monteithi	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Quinta cannae	1	NA	NA	NA	NA	NA	NA	99
Rachana jalindra	2	94.848	260.607247878788	74.3225864826048	1	-2.23026748292168	0.01	99
Ragadia luzonia	0	NA	NA	NA	NA	NA	NA	99
Ragadia makuta	0	NA	NA	NA	NA	NA	NA	99
Rapala varuna	6	227.6672448	272.203068169697	50.4409235609132	3	-0.882930371326664	0.03	99
Rathinda amor	7	234.43518552381	269.400081088985	47.3401840882961	8	-0.738588077730352	0.08	99
Ravenna niveus	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Rekoa meton	1	NA	NA	NA	NA	NA	NA	99
Reliquia santamarta	1	NA	NA	NA	NA	NA	NA	99
Remelana jangala	9	236.078447222222	271.621318924242	39.6329875850029	3	-0.896800212847683	0.03	99
Rhabdodryas trite	1	NA	NA	NA	NA	NA	NA	99
Rhetus dysonii	1	NA	NA	NA	NA	NA	NA	99
Rhinopalpa polynice	2	93.3981	268.116829	69.8501055774009	1	-2.50133808038979	0.01	99
Rhinthon cubana	0	NA	NA	NA	NA	NA	NA	99
Rimisia miris	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Rohana parisatis	2	142.37061	281.993212050505	111.639378226832	1	-1.25065728838811	0.01	99
Sabera caesina	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Sahulana scintillata	2	237.158162	277.552869191919	96.6753555453195	21	-0.417838723882251	0.21	99
Saigusaozephyrus atabyrius	1	NA	NA	NA	NA	NA	NA	99
Sais rosalia	1	NA	NA	NA	NA	NA	NA	99
Salanoemia sala	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Sarangesa dasahara	1	NA	NA	NA	NA	NA	NA	99
Saribia perroti	1	NA	NA	NA	NA	NA	NA	99
Sarmientoia eriopis	1	NA	NA	NA	NA	NA	NA	99
Sarota myrtea	2	271.825155	285.615825383838	118.629116995001	82.5	-0.116250299531603	0.825	99
Sasakia charonda	2	142.37061	281.993212050505	111.639378226832	1	-1.25065728838811	0.01	99
Satarupa gopala	2	118	266.993082373737	82.2710955153474	1	-1.81100156063855	0.01	99
Satarupa nymphalis	2	118	266.993082373737	82.2710955153474	1	-1.81100156063855	0.01	99
Satyrium eximia	1	NA	NA	NA	NA	NA	NA	99
Satyrium pruni	2	197.92288	261.745374494949	73.0290145312978	3	-0.873933393522615	0.03	99
Satyrium tengstroemi	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Satyrotaygetis satyrina	1	NA	NA	NA	NA	NA	NA	99
Satyrus ferula	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Scolitantides orion	2	119.0588	255.376485181818	63.8832970838038	2	-2.13385487920251	0.02	99
Scolitantides vicrama	2	142	278.301364242424	105.812305121279	1	-1.28814284960714	0.01	99
Selenophanes cassiope	1	NA	NA	NA	NA	NA	NA	99
Semalea pulvina	2	51.8437	256.751727969697	60.6456989195453	1	-3.37877263549283	0.01	99
Semanga superba	2	231.571789	277.745254272727	107.284633844383	11	-0.430382838792198	0.11	99
Sephisa chandra	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Sericinus montela	2	176.8466	268.871724939394	90.9725454014868	2	-1.01157029885513	0.02	99
Seseria dohertyi	1	NA	NA	NA	NA	NA	NA	99
Sevenia amulia	2	123.7924	270.749193030303	90.7738575965608	1	-1.61893299371989	0.01	99
Shaanxiana takashimai	2	64.188	267.41242159596	94.4946145165471	1	-2.15064554351267	0.01	99
Shijimiaeoides divina	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Shirozua jonasi	8	408.0399475	270.146947590188	44.1259835228447	98	3.12498416807918	0.98	99
Shizuyaozephyrus kyokoae	1	NA	NA	NA	NA	NA	NA	99
Sibataniozephyrus fujisanus	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Siderone galanthis	2	125.2141	275.910577151515	107.15482170397	2	-1.40634340811873	0.02	99
Signeta flammeata	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Simiskina phalia	2	76.7222	285.527610707071	110.206080678118	1	-1.89468139527558	0.01	99
Siproeta epaphus	1	NA	NA	NA	NA	NA	NA	99
Sithon nedymond	1	NA	NA	NA	NA	NA	NA	99
Sloperia proto	2	142	278.301364242424	105.812305121279	1	-1.28814284960714	0.01	99
Smyrna blomfildia	2	93.3981	268.116829	69.8501055774009	1	-2.50133808038979	0.01	99
Sophista latifasciata	0	NA	NA	NA	NA	NA	NA	99
Spalgis epeus	0	NA	NA	NA	NA	NA	NA	99
Spalgis lemolea	0	NA	NA	NA	NA	NA	NA	99
Spathilepia clonius	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Spialia colotes	2	76.7222	285.527610707071	110.206080678118	1	-1.89468139527558	0.01	99
Spialia orbifer	2	189.1223	267.829757666667	81.4096884627548	1	-0.966807012198255	0.01	99
Spioniades artemides	2	99.499	280.600677949495	114.232659060649	1	-1.58537566610739	0.01	99
Splendeuptychia doxes	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Splendeuptychia libitina	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Stallingsia maculosus	2	135.10077	272.949027090909	111.155303459295	4.5	-1.24014107110408	0.045	99
Staphylus ceos	1	NA	NA	NA	NA	NA	NA	99
Staphylus hayhurstii	2	87.3223	268.665048626263	91.1811054614311	1	-1.98881936897518	0.01	99
Steroma bega	1	NA	NA	NA	NA	NA	NA	99
Stibochiona coresia	2	93.3981	268.116829	69.8501055774009	1	-2.50133808038979	0.01	99
Stichelia bocchoris	1	NA	NA	NA	NA	NA	NA	99
Stichophthalma howqua	2	213.46789	278.018078969697	97.0370313348024	3	-0.665211910151934	0.03	99
Stinga morrisoni	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Strymon melinus	8	233.232287964286	272.161931058802	41.4035254848392	5	-0.94024947486106	0.05	99
Stugeta bowkeri	3	192.426951333333	264.026343245791	65.9566857163861	1	-1.08555169403653	0.01	99
Stygionympha vigilans	2	161.60271	284.191983666667	120.01257884045	5	-1.02147020629931	0.05	99
Suada swerga	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Suastus gremius	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Suniana sunias	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Surendra quercetorum	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Symbrenthia hippoclus	2	93.3981	268.116829	69.8501055774009	1	-2.50133808038979	0.01	99
Symmachia rubina	1	NA	NA	NA	NA	NA	NA	99
Symphaedra nais	3	209.507983333333	267.685745481481	69.9789326498533	5	-0.831361096049385	0.05	99
Synale cynaxa	1	NA	NA	NA	NA	NA	NA	99
Synapte silius	1	NA	NA	NA	NA	NA	NA	99
Synargis calyce	1	NA	NA	NA	NA	NA	NA	99
Systasea zampa	2	76.7222	285.527610707071	110.206080678118	1	-1.89468139527558	0.01	99
Tagiades flesus	3	242.694722	284.258724760943	92.8432565378241	28	-0.447679285614132	0.28	99
Tagiades gana	2	123.508	301.410855424242	138.396611674476	2	-1.28545672666243	0.02	99
Tagiades japetus	2	271.51699	285.660186575758	114.811439082505	72	-0.123186301720284	0.72	99
Tagiades litigiosa	3	260.859162	292.438195447811	100.785759011128	54	-0.313328328899371	0.54	99
Tajuria cippus	2	94.848	260.607247878788	74.3225864826048	1	-2.23026748292168	0.01	99
Talbotia naganum	2	208.516849	259.093053666667	74.2556782894708	8	-0.681108917617122	0.08	99
Talicada nyseus	2	119.0588	255.376485181818	63.8832970838038	2	-2.13385487920251	0.02	99
Talides sinois	2	83.904298	273.381102171717	98.2657840015237	1	-1.92820732157166	0.01	99
Tanaecia lepidea	2	247.468825	263.319136989899	70.7703538369182	39	-0.223968245607816	0.39	99
Tapena thwaitesi	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Taractrocera luzonensis	1	NA	NA	NA	NA	NA	NA	99
Taractrocera maevius	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Taraka hamada	0	NA	NA	NA	NA	NA	NA	99
Tarsoctenus corytus	1	NA	NA	NA	NA	NA	NA	99
Tartesa astarte	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Tarucus theophrastus	2	102.7964	270.617828030303	91.6822200063042	2	-1.8304686341448	0.02	99
Tatochila autodice	3	244.032062	277.854163077441	82.388402812312	28	-0.410520169379795	0.28	99
Taxila haquinus	2	188	274.990880030303	98.4657306810088	4	-0.883463509879596	0.04	99
Taygetina kerea	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Taygetis virgilia	1	NA	NA	NA	NA	NA	NA	99
Taygetis ypthima	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Tegosa claudina	2	208.317144	276.178033313131	115.4075655121	10	-0.588010751392347	0.1	99
Teinopalpus imperialis	1	NA	NA	NA	NA	NA	NA	99
Telemiades amphion	1	NA	NA	NA	NA	NA	NA	99
Telicota augias	2	149.376799	272.85556040404	100.007287750087	3	-1.23469763236262	0.03	99
Tellervo assarica	1	NA	NA	NA	NA	NA	NA	99
Tellervo zoilus	3	226.368834666667	275.640979057239	83.1843046513029	5	-0.592325013680338	0.05	99
Temenis laothoe	1	NA	NA	NA	NA	NA	NA	99
Teniorhinus harona	1	NA	NA	NA	NA	NA	NA	99
Teniorhinus watsoni	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Teracolus subfasciatus	2	138.5406	267.242565656566	82.9969421100654	3	-1.55068322259257	0.03	99
Teratoneura isabellae	0	NA	NA	NA	NA	NA	NA	99
Teratozephyrus arisanus	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Terenthina terentia	1	NA	NA	NA	NA	NA	NA	99
Terinos clarissa	2	188.72406	272.470628676768	90.3452919183881	4.5	-0.926961072331459	0.045	99
Terinos terpander	2	143.8503	260.827757686869	60.1377169726266	2	-1.94515960325056	0.02	99
Teriocolias zelia	1	NA	NA	NA	NA	NA	NA	99
Teriomima subpunctata	0	NA	NA	NA	NA	NA	NA	99
Texola elada	1	NA	NA	NA	NA	NA	NA	99
Thaduka multicaudata	2	123.7924	270.749193030303	90.7738575965608	1	-1.61893299371989	0.01	99
Thaleropis ionia	1	NA	NA	NA	NA	NA	NA	99
Thamala marciana	2	87.6679	266.250381252525	92.1764476366602	1	-1.93739817308277	0.01	99
Thauria aliris	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Theagenes dichrous	1	NA	NA	NA	NA	NA	NA	99
Thecla betulae	2	222.296936	256.605577161616	59.9567205447516	8	-0.572223444676368	0.08	99
Theclinesthes miskini	3	235.691161333333	276.176460175084	77.6152562868776	13	-0.521615218174519	0.13	99
Theclopsis lydus	1	NA	NA	NA	NA	NA	NA	99
Theope publius	1	NA	NA	NA	NA	NA	NA	99
Theope terambus	1	NA	NA	NA	NA	NA	NA	99
Theope virgilius	6	234.795475733333	268.974972015488	48.8985874183772	10	-0.698987395887625	0.1	99
Thereus orasus	0	NA	NA	NA	NA	NA	NA	99
Theritas mavors	0	NA	NA	NA	NA	NA	NA	99
Theritas triquetra	0	NA	NA	NA	NA	NA	NA	99
Thespieus macareus	1	NA	NA	NA	NA	NA	NA	99
Thestor protumnus	0	NA	NA	NA	NA	NA	NA	99
Thisbe irenea	2	123.7924	270.749193030303	90.7738575965608	1	-1.61893299371989	0.01	99
Thisbe lycorias	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Thoressa varia	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Thorybes bathyllus	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Thorybes confusis	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Thracides phidon	1	NA	NA	NA	NA	NA	NA	99
Thymelicus lineola	2	187.64298	270.79732769697	92.0498476993296	4	-0.90336214317903	0.04	99
Thymelicus sylvestris	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Thyridia psidii	2	79.32	266.343366131313	87.1968969782647	1	-2.14483969742561	0.01	99
Tigridia acesta	2	237.158323	268.616507828283	88.8459670270116	21	-0.35407555211503	0.21	99
Timelaea albescens	2	142.37061	281.993212050505	111.639378226832	1	-1.25065728838811	0.01	99
Tirumala limniace	2	247.46919	275.05120689899	108.002565769661	47	-0.2553829781953	0.47	99
Tisiphone abeona	2	89.2401	262.820799393939	72.2667371908607	1	-2.40194460330349	0.01	99
Tithorea tarricina	2	61.789	275.614318979798	98.8463866004229	1	-2.1632082500311	0.01	99
Tmolus echion	4	149.375957333333	276.626766242424	68.5406082759199	1	-1.85657542455452	0.01	99
Tomares ballus	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Tongeia filicaudis	2	119.0588	255.376485181818	63.8832970838038	2	-2.13385487920251	0.02	99
Tongeia fischeri	2	119.0588	255.376485181818	63.8832970838038	2	-2.13385487920251	0.02	99
Torynesis mintha	1	NA	NA	NA	NA	NA	NA	99
Toxidia parvulus	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Toxidia peron	4	206.591833333333	276.118677318182	65.403836136667	2	-1.06303923579599	0.02	99
Trapezites petalia	2	135.10077	272.949027090909	111.155303459295	4.5	-1.24014107110408	0.045	99
Trapezites symmomus	2	135.10077	272.949027090909	111.155303459295	4.5	-1.24014107110408	0.045	99
Triclema nigeriae	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Triclema rufoplagata	1	NA	NA	NA	NA	NA	NA	99
Trimenia argyroplaga	0	NA	NA	NA	NA	NA	NA	99
