Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.3sources	Num.families.3sources	mpd.obs.3sources	mpd.rand.mean.3sources	mpd.rand.sd.3sources	mpd.obs.rank.3sources	mpd.obs.z.3sources	mpd.obs.p.3sources	mntd.obs.3sources	mntd.rand.mean.3sources	mntd.rand.sd.3sources	mntd.obs.rank.3sources	mntd.obs.z.3sources	mntd.obs.p.3sources
SRR7174380_X_Hesperiidae_Heteropterinae_Butleriini_Butleria_flavomaculatus	Hesperiidae	Butleria flavomaculatus	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000196_499_Hesperiidae_Eudaminae_Eudamini_Autochton_potrillo	Hesperiidae	Cabares potrillo	325.050576	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000198_566_Hesperiidae_Hesperiinae_Astictopterini_Caenides_dacela	Hesperiidae	Caenides dacela	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000202_Rvcoll11K159_Hesperiidae_Tagiadinae_Tagiadini_Calleagris_jamesoni	Hesperiidae	Calleagris jamesoni	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000207_144_Hesperiidae_Hesperiinae_Hesperiini_Calpodes_ethlius	Hesperiidae	Calpodes ethlius	465.649832	4	99.210145	273.3183611	63.88749639	1	-2.725231476	0.01	89.4187825	244.7508088	34.26962174	1	-4.532644902	0.01	363.289652	2	76.4774	275.3171043	99.08489904	1	-2.006760932	0.01	76.4774	264.9959106	71.93670546	1	-2.620616406	0.01
BN000208_MY2016HES50_Hesperiidae_Hesperiinae_Baorini_Caltoris_cormasa	Hesperiidae	Caltoris cormasa	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000213_Rvcoll15D054_Hesperiidae_Tagiadinae_Tagiadini_Caprona_pillaana	Hesperiidae	Caprona pillaana	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000214_LEP50734_Hesperiidae_Pyrginae_Carcharodini_Carcharodus_alceae	Hesperiidae	Carcharodus alceae	443.629704	2	237.158112	274.1618928	98.67724246	18	-0.374998124	0.18	237.158112	267.0975701	82.16227747	25	-0.364394209	0.25	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000218_RVcoll08R211_Hesperiidae_Pyrginae_Carcharodini_Muschampia_lavatherae	Hesperiidae	Carcharodus lavatherae	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000222_RV04I110_Hesperiidae_Pyrginae_Pyrgini_Carrhenes_canescens	Hesperiidae	Carrhenes canescens	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174471_X_Hesperiidae_Heteropterinae_Heteropterini_Carterocephalus_palaemon	Hesperiidae	Carterocephalus palaemon	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174425_X_Hesperiidae_Hesperiinae_Hesperiini_Carystus_phorcus	Hesperiidae	Carystus phorcus	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330394_X_Hesperiidae_Tagiadinae_Celaenorrhinini_Celaenorrhinus_aurivittatus	Hesperiidae	Celaenorrhinus aurivittata	325.050562	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000235_YI16P234_Hesperiidae_Tagiadinae_Celaenorrhinini_Celaenorrhinus_leucocera	Hesperiidae	Celaenorrhinus leucocera	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330396_X_Hesperiidae_Tagiadinae_Celaenorrhinini_Celaenorrhinus_patula	Hesperiidae	Celaenorrhinus patula	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000244_LEP40084_Hesperiidae_Pyrginae_Pyrgini_Celotes_nessus	Hesperiidae	Celotes nessus	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000246_121_Hesperiidae_Hesperiinae_Taractrocerini_Cephrenes_augiades	Hesperiidae	Cephrenes augiades	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000252_BNSZS00096_Hesperiidae_Hesperiinae_Ceratrichiini_Ceratrichia_phocion	Hesperiidae	Ceratrichia phocion	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330382_X_Hesperiidae_Tagiadinae_Netrocorynini_Chaetocneme_critomedia	Hesperiidae	Chaetocneme critomedia	823.622587	5	259.3428558	266.8127861	48.49279958	65	-0.154042051	0.65	242.6957916	243.2089986	37.8923613	66	-0.013543813	0.66	588.664954	3	266.3513027	266.5346482	64.52898728	86	-0.002841289	0.86	260.8772657	258.8777271	48.84758815	81	0.040934233	0.81
SRR7174540_X_Hesperiidae_Eudaminae_Eudamini_Chioides_albofasciatus	Hesperiidae	Chioides albofasciatus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000255_LEP41169_Hesperiidae_Eudaminae_Eudamini_Chioides_catillus	Hesperiidae	Chioides catillus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000256_193_Hesperiidae_Pyrginae_Erynnini_Chiothion_asychis	Hesperiidae	Chiomara asychis	564.571157	3	242.1701367	281.7271132	88.38245684	18	-0.44756593	0.18	236.871	250.5824335	53.47544808	26	-0.256406145	0.26	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174467_X_Hesperiidae_Pyrginae_Erynnini_Chiomara_georgina	Hesperiidae	Chiomara georgina	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007146_LEP80348_Hesperiidae_Pyrginae_Erynnini_Chiomara_mithrax	Hesperiidae	Chiomara mithrax	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000258_MY201614_Hesperiidae_Coeliadinae_X_Choaspes_benjaminii_japonicus	Hesperiidae	Choaspes benjaminii	325.050662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003741_LEP61324_Hesperiidae_Hesperiinae_Astictopterini_Chondrolepis_niveicornis	Hesperiidae	Chondrolepis niveicornis	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000261_NC11J017_Hesperiidae_Hesperiinae_Hesperiini_Choranthus_haitensis	Hesperiidae	Choranthus haitensis	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006527_LEP33738_Hesperiidae_Hesperiinae_Hesperiini_Choranthus_radians	Hesperiidae	Choranthus radians	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003420_LEP59329_Hesperiidae_Eudaminae_Eudamini_Ectomis_perniciosus	Hesperiidae	Chrysoplectrum perniciosus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174523_X_Hesperiidae_Eudaminae_Eudamini_Ectomis_pervivax	Hesperiidae	Chrysoplectrum pervivax	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003427_LEP59336_Hesperiidae_Hesperiinae_Hesperiini_Cobalus_calvina	Hesperiidae	Cobalus calvina	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174443_X_Hesperiidae_Eudaminae_Eudamini_Codatractus_alcaeus	Hesperiidae	Codatractus alcaeus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000264_LEP40053_Hesperiidae_Eudaminae_Eudamini_Codatractus_arizonensis	Hesperiidae	Codatractus arizonensis	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174419_X_Hesperiidae_Eudaminae_Eudamini_Lobotractus_valeriana	Hesperiidae	Codatractus valeriana	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ME12C818_X_Hesperiidae_Coeliadinae_X_Coeliades_forestan_X_ME	Hesperiidae	Coeliades forestan	993.570528	7	233.137938	279.3503999	55.56004654	3	-0.831757076	0.03	217.4944703	230.0819325	26.13103864	28	-0.481705392	0.28	799.52846	5	240.2837138	274.1476965	61.27426022	23	-0.55266245	0.23	235.2251866	238.3176639	33.18996264	47	-0.093175077	0.47
SRR9330410_X_Hesperiidae_Coeliadinae_X_Coeliades_ramanatek	Hesperiidae	Coeliades ramanatek	443.630134	2	237.158542	275.5264539	97.40581809	21	-0.393897538	0.21	237.158542	293.2312658	128.2136477	28	-0.437338183	0.28	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174481_X_Hesperiidae_Eudaminae_Oileidini_Cogia_calchas	Hesperiidae	Cogia calchas	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000274_LEP40097_Hesperiidae_Eudaminae_Oileidini_Cogia_hippalus	Hesperiidae	Cogia hippalus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005398_LEP53790_Hesperiidae_Hesperiinae_Hesperiini_Conga_chydaea	Hesperiidae	Conga chydaea	325.050952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000277_LEP40120_Hesperiidae_Hesperiinae_Hesperiini_Copaeodes_aurantiaca	Hesperiidae	Copaeodes aurantiaca	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000280_173_Hesperiidae_Hesperiinae_Hesperiini_Corticea_corticea	Hesperiidae	Corticea corticea	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000282_626_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Creonpyge_creon	Hesperiidae	Creonpyge creon	325.050262	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005459_AAEW17A011_Hesperiidae_Trapezitinae_X_Croitana_croites	Hesperiidae	Croitana croites	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174434_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Croniades_pieria	Hesperiidae	Croniades pieria	325.05054	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000288_MY2016HES5_Hesperiidae_Hesperiinae_Astictopterini_Cupitha_purreea	Hesperiidae	Cupitha purreea	448.784415	2	247.468463	290.6770221	123.5839789	27	-0.349629131	0.27	247.468463	266.759317	83.03848866	33	-0.232312201	0.33	448.784415	2	247.468463	278.2450686	113.7035206	37	-0.270674166	0.37	247.468463	268.4817111	82.1411086	28	-0.255818901	0.28
BN000290_LEP41735_Hesperiidae_Pyrginae_Erynnini_Cycloglypha_thrasibulus	Hesperiidae	Cycloglypha thrasibulus	460.962982	2	271.824982	270.2844317	80.95391418	85	0.019029967	0.85	271.824982	273.3545004	89.2992192	87	-0.017128015	0.87	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005102_06SRNP2006_Hesperiidae_Hesperiinae_Hesperiini_Cynea_cynea	Hesperiidae	Cynea cynea	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000302_LEP40455_Hesperiidae_Tagiadinae_Tagiadini_Daimio_tethys	Hesperiidae	Daimio tethys	558.688518	3	246.264264	264.9159831	67.83521873	43	-0.274956275	0.43	221.0116293	249.9627998	47.52031171	11	-0.609237807	0.11	460.809018	2	271.516896	260.3428065	71.75610099	83	0.155723197	0.83	271.516896	260.418632	72.69039373	78	0.152678551	0.78
BN000304_LEP37056_Hesperiidae_Tagiadinae_Tagiadini_Darpa_pteria_dealbata	Hesperiidae	Darpa pteria	325.05054	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000306_468_Hesperiidae_Hesperiinae_Hesperiini_Decinea_decinea	Hesperiidae	Decinea decinea	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000309_303_Hesperiidae_Trapezitinae_X_Dispar_compacta	Hesperiidae	Dispar compacta	533.472742	3	215.3487467	261.9292508	67.07469528	4	-0.694457186	0.04	201.49586	254.1924476	46.34023878	5	-1.137166941	0.05	439.651242	2	229.20162	259.6733319	73.22059882	17	-0.416163107	0.17	229.20162	270.0234977	91.93586414	17.5	-0.444025605	0.175
BN000310_455_Hesperiidae_Eudaminae_Entheini_Drephalys_kidonoi	Hesperiidae	Drephalys kidonoi	325.050662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003666_LEP61249_Hesperiidae_Hesperiinae_Hesperiini_Dubiella_dubius	Hesperiidae	Dubiella dubius	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174379_X_Hesperiidae_Eudaminae_Phocidini_Dyscophellus_porcius	Hesperiidae	Dyscophellus porcius	325.050651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000312_LEP43443_Hesperiidae_Tagiadinae_Tagiadini_Eagris_sabadius	Hesperiidae	Eagris sabadius	509.226384	3	192.2895193	267.5538201	70.52471562	2	-1.067204598	0.02	176.062206	254.4397758	47.59455508	2	-1.646775974	0.02	509.226384	3	192.2895193	279.6716098	85.5763844	1	-1.021100518	0.01	176.062206	257.062691	46.51647375	1	-1.741329007	0.01
SRR7174365_X_Hesperiidae_Pyrginae_Achlyodini_Eantis_mithridates	Hesperiidae	Eantis mithridates	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08SNRP2335_X_Hesperiidae_Pyrginae_Achlyodini_Eantis_thraso_X_ME	Hesperiidae	Eantis thraso	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003658_LEP61241_Hesperiidae_Hesperiinae_Hesperiini_Ebusus_ebusus	Hesperiidae	Ebusus ebusus	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000315_LEP37042_Hesperiidae_Hesperiinae_X_Eetion_elia	Hesperiidae	Eetion elia	325.050667	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330733_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_iphinous	Hesperiidae	Elbella iphinous	460.963225	2	271.825225	260.4317006	59.28169752	93	0.192192951	0.93	271.825225	270.8247556	91.0566583	90	0.010987328	0.9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330707_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_patrobas	Hesperiidae	Elbella patrobas	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330731_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_scylla	Hesperiidae	Elbella scylla	443.6292	2	237.157608	270.9044135	90.44484214	11	-0.373120288	0.11	237.157608	275.1087743	97.95716845	15	-0.387426126	0.15	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003733_LEP61316_Hesperiidae_Hesperiinae_Astictopterini_Eogenes_alcides	Hesperiidae	Eogenes alcides	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP19597_X_Hesperiidae_Eudaminae_Eudamini_Epargyreus_clarus_X_ME	Hesperiidae	Epargyreus clarus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174346_X_Hesperiidae_Eudaminae_Eudamini_Epargyreus_spanna	Hesperiidae	Epargyreus spanna	431.791762	2	213.48299	279.7405469	112.7541596	8	-0.587628493	0.08	213.48299	268.4187179	81.17878171	4	-0.676725208	0.04	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002813_LEP52440_Hesperiidae_Pyrginae_Erynnini_Ephyriades_arcas	Hesperiidae	Ephyriades arcas	567.36434	3	244.0322587	269.5430014	71.10215811	35	-0.358789993	0.35	240.5951963	247.2499263	48.09433012	47	-0.138368285	0.47	567.36434	3	244.0322587	270.7655116	75.58967372	39	-0.353662764	0.39	240.5951963	256.1953682	55.04526237	35	-0.283406259	0.35
SRR7174465_X_Hesperiidae_Pyrginae_Erynnini_Ephyriades_brunnea	Hesperiidae	Ephyriades brunnea	440.836947	2	231.572315	264.3623545	83.55291944	17	-0.392446364	0.17	231.572315	270.1262245	90.11097478	9	-0.427849211	0.09	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003723_LEP61306_Hesperiidae_Pyrginae_Achlyodini_Eracon_paulinus	Hesperiidae	Eracon paulinus	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000330_MY2016HES26_Hesperiidae_Hesperiinae_Erionotini_Erionota_acroleucus	Hesperiidae	Erionota acroleucus	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002814_LEP47482_Hesperiidae_Hesperiinae_Erionotini_Erionota_thrax	Hesperiidae	Erionota thrax	642.926142	5	178.551508	267.3060631	52.04477367	1	-1.705350007	0.01	149.018678	239.6778776	39.5944792	2	-2.289692944	0.02	588.254732	4	191.627285	268.434323	62.82022213	3	-1.222648303	0.03	160.7322125	241.363426	32.42437573	1	-2.486746827	0.01
SRR7174469_X_Hesperiidae_Pyrginae_Erynnini_Erynnis_brizo	Hesperiidae	Erynnis brizo	325.050512	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050512	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000337_LEP28757_Hesperiidae_Pyrginae_Erynnini_Erynnis_horatius	Hesperiidae	Erynnis horatius	437.752012	2	225.40301	269.8915914	91.60688184	6	-0.485646717	0.06	225.40301	263.3058912	83.41107984	18	-0.454410628	0.18	437.752012	2	225.40301	266.5593012	81.96338092	15	-0.502130229	0.15	225.40301	257.1096142	61.58293031	15	-0.514860272	0.15
BN000345_LEP50956_Hesperiidae_Pyrginae_Erynnini_Erynnis_tages	Hesperiidae	Erynnis tages	448.784712	2	247.46876	276.1325313	106.0274573	43	-0.27034291	0.43	247.46876	256.5479994	61.62466751	32	-0.147331252	0.32	448.784712	2	247.46876	292.3160278	129.0159126	33	-0.34761036	0.33	247.46876	258.3606432	61.31092331	34	-0.177649963	0.34
BN000348_LEP28779_Hesperiidae_Hesperiinae_Hesperiini_Euphyes_arpa	Hesperiidae	Euphyes arpa	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174405_X_Hesperiidae_Hesperiinae_Hesperiini_Euphyes_dion	Hesperiidae	Euphyes dion	325.050752	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050752	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003765_LEP61348_Hesperiidae_Eudaminae_Phocidini_Euriphellus_euribates	Hesperiidae	Euriphellus euribates	325.0502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RE06E163_X_Hesperiidae_Euschemoninae_X_Euschemon_rafflesia_X_ME	Hesperiidae	Euschemon rafflesia	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003353_LEP59105_Hesperiidae_Tagiadinae_Netrocorynini_Exometoeca_nycteris	Hesperiidae	Exometoeca nycteris	325.050162	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003674_LEP61257_Hesperiidae_Hesperiinae_Hesperiini_Falga_jeconia	Hesperiidae	Falga jeconia	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006086_KA18169ABRI_Hesperiidae_Hesperiinae_Astictopterini_Fresna_netopha	Hesperiidae	Fresna netopha	443.629754	2	237.158162	261.8807491	77.90704531	26	-0.31733442	0.26	237.158162	267.6284495	91.59397245	23	-0.33266695	0.23	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000357_Rvcoll14T756_Hesperiidae_Hesperiinae_Astictopterini_Fresna_nyassae	Hesperiidae	Fresna nyassae	443.629754	2	237.158162	261.8807491	77.90704531	26	-0.31733442	0.26	237.158162	267.6284495	91.59397245	23	-0.33266695	0.23	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000358_DJM10A282_Hesperiidae_Hesperiinae_Astictopterini_Gamia_buchholzi	Hesperiidae	Gamia buchholzi	439.650792	2	229.20117	267.7945133	82.3174085	10	-0.468835742	0.1	229.20117	255.9268115	45.87525258	10	-0.582572085	0.1	439.650792	2	229.20117	275.5234041	97.56291527	11	-0.47479346	0.11	229.20117	265.3066408	93.24650532	20	-0.387204547	0.2
BN000359_573_Hesperiidae_Hesperiinae_Astictopterini_Gamia_shelleyi	Hesperiidae	Gamia shelleyi	439.650792	2	229.20117	267.7945133	82.3174085	10	-0.468835742	0.1	229.20117	255.9268115	45.87525258	10	-0.582572085	0.1	439.650792	2	229.20117	275.5234041	97.56291527	11	-0.47479346	0.11	229.20117	265.3066408	93.24650532	20	-0.387204547	0.2
BN000361_MY2016HES31_Hesperiidae_Hesperiinae_Erionotini_Gangara_thyrsis_thyrsis	Hesperiidae	Gangara thyrsis	423.259982	2	196.4188	257.2075972	63.32367479	7	-0.959969513	0.07	196.4188	269.4540214	92.26367275	8	-0.791592392	0.08	423.259982	2	196.4188	267.8967974	92.95663335	6	-0.768939179	0.06	196.4188	267.0327922	71.84109723	3	-0.982919177	0.03
BN000368_RVcoll10C618_Hesperiidae_Hesperiinae_Baorini_Gegenes_pumilio	Hesperiidae	Gegenes pumilio	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000369_YI16P122_Hesperiidae_Tagiadinae_Tagiadini_Gerosis_bhagava	Hesperiidae	Gerosis bhagava	460.809012	2	271.51689	270.330448	99.95248641	76.5	0.01187006	0.765	271.51689	258.5410095	59.55036888	77	0.217897568	0.77	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174466_X_Hesperiidae_Pyrginae_Erynnini_Gesta_gesta	Hesperiidae	Gesta gesta	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
